"","date","station_no","station_name","arrival"
"2503",20180916,219,"삼성(무역센터)",31319
"2504",20180916,230,"신림",48222
"2505",20180916,234,"신도림",43494
"2506",20180916,240,"신촌",36101
"2507",20180922,202,"을지로입구",33268
"2508",20180922,212,"건대입구",43110
"2509",20180922,216,"잠실(송파구청)",70589
"2510",20180922,219,"삼성(무역센터)",29531
"2511",20180922,230,"신림",46514
"2512",20180922,234,"신도림",42574
"2513",20180922,240,"신촌",40039
"2514",20180922,326,"압구정",26667
"2515",20180922,411,"노원",20765
"2516",20180922,416,"미아사거리",23068
"2517",20180922,1024,"한티",12662
"2518",20180922,2522,"오목교(목동운동장앞)",18428
"2519",20180922,2526,"신길",1954
"2520",20180922,2548,"천호(풍납토성)",16658
"2521",20180923,411,"노원",12752
"2522",20180923,1024,"한티",7065
"2523",20180923,2522,"오목교(목동운동장앞)",11091
"2524",20180923,2526,"신길",1238
"2525",20180923,2548,"천호(풍납토성)",10187
"2526",20180923,230,"신림",29650
"2527",20180923,234,"신도림",25241
"2528",20180923,240,"신촌",22881
"2529",20180923,326,"압구정",14550
"2530",20180923,202,"을지로입구",20090
"2531",20180923,416,"미아사거리",14399
"2532",20180923,212,"건대입구",26168
"2533",20180923,216,"잠실(송파구청)",45711
"2534",20180923,219,"삼성(무역센터)",17725
"2535",20180929,212,"건대입구",52261
"2536",20180929,216,"잠실(송파구청)",86768
"2537",20180929,219,"삼성(무역센터)",36717
"2538",20180929,230,"신림",61237
"2539",20180929,234,"신도림",59437
"2540",20180929,240,"신촌",51039
"2541",20180929,326,"압구정",34383
"2542",20180929,411,"노원",23549
"2543",20180929,416,"미아사거리",26326
"2544",20180929,1024,"한티",13709
"2545",20180929,2522,"오목교(목동운동장앞)",21849
"2546",20180929,2526,"신길",2837
"2547",20180929,202,"을지로입구",38401
"2548",20180929,2548,"천호(풍납토성)",20895
"2549",20180930,2526,"신길",1876
"2550",20180930,202,"을지로입구",28583
"2551",20180930,212,"건대입구",36860
"2552",20180930,216,"잠실(송파구청)",59180
"2553",20180930,219,"삼성(무역센터)",27682
"2554",20180930,230,"신림",47308
"2555",20180930,234,"신도림",42602
"2556",20180930,240,"신촌",33382
"2557",20180930,2522,"오목교(목동운동장앞)",15515
"2558",20180930,326,"압구정",18269
"2559",20180930,411,"노원",17177
"2560",20180930,416,"미아사거리",19127
"2561",20180930,1024,"한티",9711
"2562",20180930,2548,"천호(풍납토성)",15356
"2563",20181006,202,"을지로입구",37451
"2564",20181006,212,"건대입구",49163
"2565",20181006,216,"잠실(송파구청)",79787
"2566",20181006,219,"삼성(무역센터)",53802
"2567",20181006,230,"신림",58283
"2568",20181006,234,"신도림",59286
"2569",20181006,240,"신촌",49567
"2570",20181006,326,"압구정",31097
"2571",20181006,411,"노원",22155
"2572",20181006,416,"미아사거리",25107
"2573",20181006,2522,"오목교(목동운동장앞)",22237
"2574",20181006,2526,"신길",3091
"2575",20181006,2548,"천호(풍납토성)",19029
"2576",20181006,1024,"한티",13401
"2577",20181007,1024,"한티",10037
"2578",20181007,202,"을지로입구",32216
"2579",20181007,212,"건대입구",40064
"2580",20181007,216,"잠실(송파구청)",69178
"2581",20181007,219,"삼성(무역센터)",34023
"2582",20181007,230,"신림",49618
"2583",20181007,234,"신도림",45414
"2584",20181007,240,"신촌",35299
"2585",20181007,326,"압구정",19618
"2586",20181007,411,"노원",17972
"2587",20181007,416,"미아사거리",19934
"2588",20181007,2522,"오목교(목동운동장앞)",16017
"2589",20181007,2526,"신길",2072
"2590",20181007,2548,"천호(풍납토성)",15985
"2591",20181013,202,"을지로입구",40370
"2592",20181013,212,"건대입구",55755
"2593",20181013,216,"잠실(송파구청)",97756
"2594",20181013,219,"삼성(무역센터)",46805
"2595",20181013,230,"신림",65631
"2596",20181013,234,"신도림",66460
"2597",20181013,240,"신촌",53793
"2598",20181013,326,"압구정",36468
"2599",20181013,411,"노원",24819
"2600",20181013,416,"미아사거리",28287
"2601",20181013,2522,"오목교(목동운동장앞)",23849
"2602",20181013,2526,"신길",2920
"2603",20181013,2548,"천호(풍납토성)",21626
"2604",20181013,1024,"한티",15320
"2605",20181014,202,"을지로입구",30588
"2606",20181014,212,"건대입구",39571
"2607",20181014,216,"잠실(송파구청)",68199
"2608",20181014,219,"삼성(무역센터)",34170
"2609",20181014,230,"신림",50055
"2610",20181014,234,"신도림",45376
"2611",20181014,240,"신촌",35609
"2612",20181014,326,"압구정",20963
"2613",20181014,411,"노원",17915
"2614",20181014,416,"미아사거리",20013
"2615",20181014,2522,"오목교(목동운동장앞)",16728
"2616",20181014,2526,"신길",2104
"2617",20181014,2548,"천호(풍납토성)",15604
"2618",20181014,1024,"한티",10199
"2619",20181020,202,"을지로입구",40110
"2620",20181020,212,"건대입구",53607
"2621",20181020,216,"잠실(송파구청)",96792
"2622",20181020,219,"삼성(무역센터)",44026
"2623",20181020,230,"신림",65060
"2624",20181020,234,"신도림",65292
"2625",20181020,240,"신촌",52494
"2626",20181020,326,"압구정",35844
"2627",20181020,411,"노원",24514
"2628",20181020,416,"미아사거리",27874
"2629",20181020,2522,"오목교(목동운동장앞)",23741
"2630",20181020,2526,"신길",2889
"2631",20181020,2548,"천호(풍납토성)",21982
"2632",20181020,1024,"한티",14197
"2633",20181021,202,"을지로입구",29090
"2634",20181021,212,"건대입구",39234
"2635",20181021,216,"잠실(송파구청)",69742
"2636",20181021,219,"삼성(무역센터)",30532
"2637",20181021,230,"신림",50776
"2638",20181021,2526,"신길",2083
"2639",20181021,234,"신도림",46258
"2640",20181021,240,"신촌",35376
"2641",20181021,326,"압구정",20632
"2642",20181021,411,"노원",17997
"2643",20181021,416,"미아사거리",20526
"2644",20181021,2522,"오목교(목동운동장앞)",16274
"2645",20181021,2548,"천호(풍납토성)",16337
"2646",20181021,1024,"한티",10842
"2647",20181027,230,"신림",66817
"2648",20181027,234,"신도림",67032
"2649",20181027,240,"신촌",57185
"2650",20181027,326,"압구정",36910
"2651",20181027,1024,"한티",15113
"2652",20181027,2548,"천호(풍납토성)",21967
"2653",20181027,2526,"신길",3068
"2654",20181027,2522,"오목교(목동운동장앞)",24250
"2655",20181027,416,"미아사거리",29639
"2656",20181027,411,"노원",26834
"2657",20181027,202,"을지로입구",42236
"2658",20181027,212,"건대입구",57013
"2659",20181027,216,"잠실(송파구청)",102865
"2660",20181027,219,"삼성(무역센터)",46264
"2661",20181028,416,"미아사거리",19173
"2662",20181028,411,"노원",17002
"2663",20181028,326,"압구정",19476
"2664",20181028,240,"신촌",40439
"2665",20181028,234,"신도림",44716
"2666",20181028,230,"신림",48991
"2667",20181028,2548,"천호(풍납토성)",15029
"2668",20181028,219,"삼성(무역센터)",33675
"2669",20181028,1024,"한티",9727
"2670",20181028,202,"을지로입구",29661
"2671",20181028,212,"건대입구",37325
"2672",20181028,216,"잠실(송파구청)",68057
"2673",20181028,2526,"신길",1960
"2674",20181028,2522,"오목교(목동운동장앞)",15692
"2675",20181103,416,"미아사거리",28083
"2676",20181103,411,"노원",24556
"2677",20181103,202,"을지로입구",42879
"2678",20181103,212,"건대입구",56321
"2679",20181103,216,"잠실(송파구청)",99940
"2680",20181103,219,"삼성(무역센터)",52832
"2681",20181103,230,"신림",64874
"2682",20181103,234,"신도림",64822
"2683",20181103,240,"신촌",57479
"2684",20181103,326,"압구정",36168
"2685",20181103,2522,"오목교(목동운동장앞)",25740
"2686",20181103,2526,"신길",2874
"2687",20181103,1024,"한티",13885
"2688",20181103,2548,"천호(풍납토성)",21652
"2689",20181104,2548,"천호(풍납토성)",16041
"2690",20181104,2526,"신길",2075
"2691",20181104,2522,"오목교(목동운동장앞)",16691
"2692",20181104,416,"미아사거리",20212
"2693",20181104,411,"노원",18270
"2694",20181104,326,"압구정",20141
"2695",20181104,240,"신촌",37181
"2696",20181104,234,"신도림",45783
"2697",20181104,230,"신림",50047
"2698",20181104,219,"삼성(무역센터)",42625
"2699",20181104,216,"잠실(송파구청)",74233
"2700",20181104,212,"건대입구",41393
"2701",20181104,202,"을지로입구",31978
"2702",20181104,1024,"한티",10106
"2703",20181110,1024,"한티",13092
"2704",20181110,202,"을지로입구",41647
"2705",20181110,212,"건대입구",55497
"2706",20181110,216,"잠실(송파구청)",89575
"2707",20181110,219,"삼성(무역센터)",63482
"2708",20181110,230,"신림",66167
"2709",20181110,234,"신도림",66147
"2710",20181110,240,"신촌",58422
"2711",20181110,326,"압구정",34985
"2712",20181110,411,"노원",24625
"2713",20181110,416,"미아사거리",27964
"2714",20181110,2522,"오목교(목동운동장앞)",24456
"2715",20181110,2526,"신길",2830
"2716",20181110,2548,"천호(풍납토성)",21293
"2717",20181111,202,"을지로입구",30369
"2718",20181111,212,"건대입구",38643
"2719",20181111,216,"잠실(송파구청)",62682
"2720",20181111,219,"삼성(무역센터)",44901
"2721",20181111,230,"신림",49309
"2722",20181111,234,"신도림",43839
"2723",20181111,240,"신촌",37633
"2724",20181111,326,"압구정",19736
"2725",20181111,411,"노원",17765
"2726",20181111,416,"미아사거리",19476
"2727",20181111,2522,"오목교(목동운동장앞)",15980
"2728",20181111,2526,"신길",2023
"2729",20181111,2548,"천호(풍납토성)",15551
"2730",20181111,1024,"한티",9200
"2731",20181117,202,"을지로입구",42441
"2732",20181117,212,"건대입구",62141
"2733",20181117,216,"잠실(송파구청)",92283
"2734",20181117,219,"삼성(무역센터)",46643
"2735",20181117,230,"신림",65587
"2736",20181117,234,"신도림",65411
"2737",20181117,240,"신촌",68226
"2738",20181117,326,"압구정",36014
"2739",20181117,411,"노원",24685
"2740",20181117,416,"미아사거리",28240
"2741",20181117,2522,"오목교(목동운동장앞)",24935
"2742",20181117,2526,"신길",2836
"2743",20181117,2548,"천호(풍납토성)",21280
"2744",20181117,1024,"한티",15082
"2745",20181118,1024,"한티",10057
"2746",20181118,202,"을지로입구",30688
"2747",20181118,212,"건대입구",39787
"2748",20181118,216,"잠실(송파구청)",65148
"2749",20181118,219,"삼성(무역센터)",35819
"2750",20181118,230,"신림",49257
"2751",20181118,234,"신도림",43506
"2752",20181118,240,"신촌",41158
"2753",20181118,326,"압구정",19898
"2754",20181118,411,"노원",18714
"2755",20181118,416,"미아사거리",20748
"2756",20181118,2522,"오목교(목동운동장앞)",17204
"2757",20181118,2526,"신길",1879
"2758",20181118,2548,"천호(풍납토성)",15687
"2759",20181124,1024,"한티",14863
"2760",20181124,2548,"천호(풍납토성)",21275
"2761",20181124,2526,"신길",2752
"2762",20181124,2522,"오목교(목동운동장앞)",25918
"2763",20181124,416,"미아사거리",28030
"2764",20181124,411,"노원",24518
"2765",20181124,326,"압구정",35137
"2766",20181124,240,"신촌",57404
"2767",20181124,234,"신도림",64824
"2768",20181124,230,"신림",64013
"2769",20181124,219,"삼성(무역센터)",57034
"2770",20181124,216,"잠실(송파구청)",91298
"2771",20181124,212,"건대입구",55394
"2772",20181124,202,"을지로입구",43003
"2773",20181125,1024,"한티",9950
"2774",20181125,2548,"천호(풍납토성)",15465
"2775",20181125,2526,"신길",2023
"2776",20181125,2522,"오목교(목동운동장앞)",17301
"2777",20181125,416,"미아사거리",20044
"2778",20181125,411,"노원",18253
"2779",20181125,326,"압구정",18973
"2780",20181125,240,"신촌",36322
"2781",20181125,234,"신도림",44433
"2782",20181125,230,"신림",48824
"2783",20181125,219,"삼성(무역센터)",44616
"2784",20181125,216,"잠실(송파구청)",66366
"2785",20181125,212,"건대입구",39756
"2786",20181125,202,"을지로입구",30616
"2787",20181201,2548,"천호(풍납토성)",21152
"2788",20181201,2526,"신길",2731
"2789",20181201,2522,"오목교(목동운동장앞)",22895
"2790",20181201,416,"미아사거리",27604
"2791",20181201,411,"노원",24447
"2792",20181201,326,"압구정",34828
"2793",20181201,240,"신촌",54316
"2794",20181201,234,"신도림",66816
"2795",20181201,230,"신림",65293
"2796",20181201,219,"삼성(무역센터)",55838
"2797",20181201,216,"잠실(송파구청)",85672
"2798",20181201,212,"건대입구",53865
"2799",20181201,202,"을지로입구",40411
"2800",20181201,1024,"한티",12482
"2801",20181202,202,"을지로입구",27876
"2802",20181202,212,"건대입구",37322
"2803",20181202,216,"잠실(송파구청)",61626
"2804",20181202,219,"삼성(무역센터)",33859
"2805",20181202,230,"신림",47969
"2806",20181202,411,"노원",17709
"2807",20181202,416,"미아사거리",19744
"2808",20181202,2522,"오목교(목동운동장앞)",16043
"2809",20181202,2526,"신길",2009
"2810",20181202,2548,"천호(풍납토성)",15377
"2811",20181202,1024,"한티",8607
"2812",20181202,234,"신도림",42789
"2813",20181202,240,"신촌",34394
"2814",20181202,326,"압구정",20298
"2815",20181208,1024,"한티",12004
"2816",20181208,202,"을지로입구",40233
"2817",20181208,212,"건대입구",50266
"2818",20181208,216,"잠실(송파구청)",84714
"2819",20181208,219,"삼성(무역센터)",48269
"2820",20181208,230,"신림",62901
"2821",20181208,234,"신도림",63768
"2822",20181208,240,"신촌",50976
"2823",20181208,326,"압구정",33270
"2824",20181208,411,"노원",22503
"2825",20181208,416,"미아사거리",26650
"2826",20181208,2522,"오목교(목동운동장앞)",22664
"2827",20181208,2526,"신길",2633
"2828",20181208,2548,"천호(풍납토성)",20096
"2829",20181209,1024,"한티",7896
"2830",20181209,202,"을지로입구",28058
"2831",20181209,212,"건대입구",33106
"2832",20181209,216,"잠실(송파구청)",59294
"2833",20181209,219,"삼성(무역센터)",36987
"2834",20181209,230,"신림",46528
"2835",20181209,234,"신도림",40790
"2836",20181209,240,"신촌",32327
"2837",20181209,326,"압구정",17635
"2838",20181209,411,"노원",16119
"2839",20181209,416,"미아사거리",18809
"2840",20181209,2522,"오목교(목동운동장앞)",14965
"2841",20181209,2526,"신길",1805
"2842",20181209,2548,"천호(풍납토성)",14109
"2843",20181215,202,"을지로입구",43175
"2844",20181215,212,"건대입구",53206
"2845",20181215,216,"잠실(송파구청)",90963
"2846",20181215,219,"삼성(무역센터)",65459
"2847",20181215,230,"신림",67329
"2848",20181215,234,"신도림",67173
"2849",20181215,240,"신촌",52241
"2850",20181215,326,"압구정",36742
"2851",20181215,411,"노원",24670
"2852",20181215,416,"미아사거리",28900
"2853",20181215,2522,"오목교(목동운동장앞)",23859
"2854",20181215,2526,"신길",2682
"2855",20181215,2548,"천호(풍납토성)",21279
"2856",20181215,1024,"한티",12325
"2857",20181216,219,"삼성(무역센터)",44507
"2858",20181216,216,"잠실(송파구청)",62222
"2859",20181216,212,"건대입구",36409
"2860",20181216,202,"을지로입구",29619
"2861",20181216,1024,"한티",8267
"2862",20181216,2548,"천호(풍납토성)",15092
"2863",20181216,2526,"신길",1910
"2864",20181216,2522,"오목교(목동운동장앞)",15919
"2865",20181216,416,"미아사거리",20017
"2866",20181216,411,"노원",17433
"2867",20181216,326,"압구정",18342
"2868",20181216,240,"신촌",33029
"2869",20181216,234,"신도림",46042
"2870",20181216,230,"신림",49215
"2871",20181222,416,"미아사거리",29274
"2872",20181222,411,"노원",25366
"2873",20181222,326,"압구정",34977
"2874",20181222,240,"신촌",59282
"2875",20181222,234,"신도림",64123
"2876",20181222,230,"신림",66883
"2877",20181222,219,"삼성(무역센터)",55259
"2878",20181222,216,"잠실(송파구청)",91660
"2879",20181222,212,"건대입구",58224
"2880",20181222,202,"을지로입구",43824
"2881",20181222,1024,"한티",13102
"2882",20181222,2548,"천호(풍납토성)",22022
"2883",20181222,2526,"신길",2809
"2884",20181222,2522,"오목교(목동운동장앞)",23704
"2885",20181223,1024,"한티",9651
"2886",20181223,2548,"천호(풍납토성)",15670
"2887",20181223,2526,"신길",1876
"2888",20181223,2522,"오목교(목동운동장앞)",16391
"2889",20181223,416,"미아사거리",20440
"2890",20181223,411,"노원",18518
"2891",20181223,326,"압구정",19529
"2892",20181223,240,"신촌",42240
"2893",20181223,234,"신도림",42928
"2894",20181223,230,"신림",50492
"2895",20181223,219,"삼성(무역센터)",43713
"2896",20181223,216,"잠실(송파구청)",68922
"2897",20181223,212,"건대입구",42740
"2898",20181223,202,"을지로입구",34686
"2899",20181229,1024,"한티",12343
"2900",20181229,240,"신촌",48696
"2901",20181229,234,"신도림",50789
"2902",20181229,2522,"오목교(목동운동장앞)",20340
"2903",20181229,2526,"신길",2306
"2904",20181229,216,"잠실(송파구청)",78426
"2905",20181229,219,"삼성(무역센터)",58991
"2906",20181229,230,"신림",57718
"2907",20181229,2548,"천호(풍납토성)",18531
"2908",20181229,416,"미아사거리",24642
"2909",20181229,411,"노원",21878
"2910",20181229,326,"압구정",31239
"2911",20181229,202,"을지로입구",37704
"2912",20181229,212,"건대입구",48669
"2913",20181230,1024,"한티",9168
"2914",20181230,2548,"천호(풍납토성)",14180
"2915",20181230,2526,"신길",1722
"2916",20181230,2522,"오목교(목동운동장앞)",14586
"2917",20181230,416,"미아사거리",18353
"2918",20181230,411,"노원",16396
"2919",20181230,326,"압구정",18147
"2920",20181230,240,"신촌",35812
"2921",20181230,234,"신도림",36960
"2922",20181230,230,"신림",45225
"2923",20181230,219,"삼성(무역센터)",48210
"2924",20181230,216,"잠실(송파구청)",59913
"2925",20181230,212,"건대입구",37508
"2926",20181230,202,"을지로입구",31191
"2927",20190105,202,"을지로입구",35945
"2928",20190105,212,"건대입구",51538
"2929",20190105,216,"잠실(송파구청)",77581
"2930",20190105,219,"삼성(무역센터)",44758
"2931",20190105,230,"신림",61460
"2932",20190105,234,"신도림",58338
"2933",20190105,240,"신촌",50628
"2934",20190105,326,"압구정",31804
"2935",20190105,411,"노원",22540
"2936",20190105,416,"미아사거리",25277
"2937",20190105,2522,"오목교(목동운동장앞)",21713
"2938",20190105,2526,"신길",2511
"2939",20190105,2548,"천호(풍납토성)",20052
"2940",20190105,1024,"한티",13548
"2941",20190106,1024,"한티",9338
"2942",20190106,2548,"천호(풍납토성)",14758
"2943",20190106,2526,"신길",1790
"2944",20190106,2522,"오목교(목동운동장앞)",14317
"2945",20190106,416,"미아사거리",18570
"2946",20190106,411,"노원",16844
"2947",20190106,326,"압구정",17165
"2948",20190106,240,"신촌",31838
"2949",20190106,234,"신도림",38950
"2950",20190106,230,"신림",46368
"2951",20190106,219,"삼성(무역센터)",29946
"2952",20190106,216,"잠실(송파구청)",54615
"2953",20190106,212,"건대입구",35471
"2954",20190106,202,"을지로입구",26370
"2955",20190112,2548,"천호(풍납토성)",20293
"2956",20190112,2526,"신길",2471
"2957",20190112,2522,"오목교(목동운동장앞)",21764
"2958",20190112,416,"미아사거리",26349
"2959",20190112,411,"노원",23494
"2960",20190112,326,"압구정",32139
"2961",20190112,240,"신촌",49394
"2962",20190112,234,"신도림",59865
"2963",20190112,230,"신림",64254
"2964",20190112,219,"삼성(무역센터)",53258
"2965",20190112,216,"잠실(송파구청)",79941
"2966",20190112,212,"건대입구",53606
"2967",20190112,202,"을지로입구",37116
"2968",20190112,1024,"한티",13397
"2969",20190113,202,"을지로입구",27215
"2970",20190113,212,"건대입구",37625
"2971",20190113,216,"잠실(송파구청)",57222
"2972",20190113,219,"삼성(무역센터)",37508
"2973",20190113,230,"신림",47535
"2974",20190113,234,"신도림",38565
"2975",20190113,240,"신촌",32370
"2976",20190113,326,"압구정",17398
"2977",20190113,411,"노원",16859
"2978",20190113,416,"미아사거리",18288
"2979",20190113,2522,"오목교(목동운동장앞)",15017
"2980",20190113,2526,"신길",1886
"2981",20190113,2548,"천호(풍납토성)",14548
"2982",20190113,1024,"한티",9175
"2983",20190119,2548,"천호(풍납토성)",20078
"2984",20190119,2526,"신길",2589
"2985",20190119,2522,"오목교(목동운동장앞)",21044
"2986",20190119,416,"미아사거리",25732
"2987",20190119,411,"노원",22892
"2988",20190119,326,"압구정",32083
"2989",20190119,240,"신촌",48466
"2990",20190119,234,"신도림",61270
"2991",20190119,230,"신림",62811
"2992",20190119,219,"삼성(무역센터)",43173
"2993",20190119,216,"잠실(송파구청)",79714
"2994",20190119,212,"건대입구",52741
"2995",20190119,202,"을지로입구",37498
"2996",20190119,1024,"한티",13332
"2997",20190120,212,"건대입구",36603
"2998",20190120,216,"잠실(송파구청)",56696
"2999",20190120,219,"삼성(무역센터)",31144
"3000",20190120,202,"을지로입구",27842
"3001",20190120,230,"신림",47927
"3002",20190120,234,"신도림",41438
"3003",20190120,240,"신촌",32152
"3004",20190120,326,"압구정",17446
"3005",20190120,411,"노원",17356
"3006",20190120,416,"미아사거리",18949
"3007",20190120,2522,"오목교(목동운동장앞)",15187
"3008",20190120,2526,"신길",1893
"3009",20190120,2548,"천호(풍납토성)",14992
"3010",20190120,1024,"한티",10003
"3011",20190126,1024,"한티",13830
"3012",20190126,2548,"천호(풍납토성)",20108
"3013",20190126,2526,"신길",2585
"3014",20190126,2522,"오목교(목동운동장앞)",23020
"3015",20190126,416,"미아사거리",26422
"3016",20190126,411,"노원",23273
"3017",20190126,326,"압구정",33375
"3018",20190126,240,"신촌",51517
"3019",20190126,234,"신도림",60754
"3020",20190126,230,"신림",63867
"3021",20190126,219,"삼성(무역센터)",44042
"3022",20190126,216,"잠실(송파구청)",80606
"3023",20190126,212,"건대입구",53141
"3024",20190126,202,"을지로입구",38607
"3025",20190127,326,"압구정",17794
"3026",20190127,240,"신촌",34133
"3027",20190127,234,"신도림",40964
"3028",20190127,230,"신림",47418
"3029",20190127,219,"삼성(무역센터)",31807
"3030",20190127,216,"잠실(송파구청)",57153
"3031",20190127,212,"건대입구",37429
"3032",20190127,202,"을지로입구",28543
"3033",20190127,1024,"한티",9529
"3034",20190127,2548,"천호(풍납토성)",15304
"3035",20190127,2526,"신길",1871
"3036",20190127,2522,"오목교(목동운동장앞)",15353
"3037",20190127,416,"미아사거리",19163
"3038",20190127,411,"노원",16866
"3039",20190202,1024,"한티",11358
"3040",20190202,2548,"천호(풍납토성)",16943
"3041",20190202,2526,"신길",1747
"3042",20190202,2522,"오목교(목동운동장앞)",17825
"3043",20190202,416,"미아사거리",22716
"3044",20190202,411,"노원",20219
"3045",20190202,326,"압구정",25712
"3046",20190202,240,"신촌",37045
"3047",20190202,234,"신도림",41738
"3048",20190202,230,"신림",48558
"3049",20190202,219,"삼성(무역센터)",29971
"3050",20190202,216,"잠실(송파구청)",61599
"3051",20190202,212,"건대입구",42104
"3052",20190202,202,"을지로입구",29396
"3053",20190203,240,"신촌",22530
"3054",20190203,2522,"오목교(목동운동장앞)",11894
"3055",20190203,2526,"신길",1024
"3056",20190203,326,"압구정",14136
"3057",20190203,416,"미아사거리",15236
"3058",20190203,411,"노원",14012
"3059",20190203,1024,"한티",6979
"3060",20190203,234,"신도림",26990
"3061",20190203,230,"신림",32018
"3062",20190203,219,"삼성(무역센터)",25048
"3063",20190203,216,"잠실(송파구청)",45108
"3064",20190203,212,"건대입구",26443
"3065",20190203,202,"을지로입구",21300
"3066",20190203,2548,"천호(풍납토성)",11425
"3067",20190209,1024,"한티",13162
"3068",20190209,202,"을지로입구",36913
"3069",20190209,212,"건대입구",51731
"3070",20190209,216,"잠실(송파구청)",81969
"3071",20190209,219,"삼성(무역센터)",43340
"3072",20190209,230,"신림",61933
"3073",20190209,234,"신도림",54291
"3074",20190209,240,"신촌",50586
"3075",20190209,326,"압구정",31505
"3076",20190209,411,"노원",23425
"3077",20190209,416,"미아사거리",25816
"3078",20190209,2522,"오목교(목동운동장앞)",20626
"3079",20190209,2526,"신길",2475
"3080",20190209,2548,"천호(풍납토성)",19404
"3081",20190210,1024,"한티",9171
"3082",20190210,2548,"천호(풍납토성)",14288
"3083",20190210,2526,"신길",1750
"3084",20190210,2522,"오목교(목동운동장앞)",14581
"3085",20190210,416,"미아사거리",18217
"3086",20190210,411,"노원",17178
"3087",20190210,326,"압구정",17231
"3088",20190210,240,"신촌",33017
"3089",20190210,234,"신도림",38150
"3090",20190210,230,"신림",46641
"3091",20190210,219,"삼성(무역센터)",32607
"3092",20190210,216,"잠실(송파구청)",57701
"3093",20190210,212,"건대입구",36299
"3094",20190210,202,"을지로입구",28241
"3095",20190216,1024,"한티",13863
"3096",20190216,2548,"천호(풍납토성)",21209
"3097",20190216,2526,"신길",2645
"3098",20190216,2522,"오목교(목동운동장앞)",23449
"3099",20190216,416,"미아사거리",27134
"3100",20190216,411,"노원",24415
"3101",20190216,326,"압구정",34214
"3102",20190216,240,"신촌",52864
"3103",20190216,234,"신도림",63538
"3104",20190216,230,"신림",67061
"3105",20190216,219,"삼성(무역센터)",50120
"3106",20190216,216,"잠실(송파구청)",87680
"3107",20190216,212,"건대입구",59867
"3108",20190216,202,"을지로입구",38252
"3109",20190217,2548,"천호(풍납토성)",15753
"3110",20190217,2526,"신길",1887
"3111",20190217,2522,"오목교(목동운동장앞)",16026
"3112",20190217,416,"미아사거리",19321
"3113",20190217,411,"노원",17996
"3114",20190217,326,"압구정",18287
"3115",20190217,240,"신촌",35344
"3116",20190217,234,"신도림",41385
"3117",20190217,230,"신림",49170
"3118",20190217,219,"삼성(무역센터)",36536
"3119",20190217,216,"잠실(송파구청)",64144
"3120",20190217,212,"건대입구",39517
"3121",20190217,202,"을지로입구",27544
"3122",20190217,1024,"한티",9642
"3123",20190223,212,"건대입구",56114
"3124",20190223,216,"잠실(송파구청)",88716
"3125",20190223,219,"삼성(무역센터)",50424
"3126",20190223,1024,"한티",14133
"3127",20190223,230,"신림",67788
"3128",20190223,234,"신도림",64298
"3129",20190223,240,"신촌",51904
"3130",20190223,326,"압구정",34407
"3131",20190223,411,"노원",25231
"3132",20190223,416,"미아사거리",28435
"3133",20190223,2522,"오목교(목동운동장앞)",23265
"3134",20190223,2526,"신길",2818
"3135",20190223,2548,"천호(풍납토성)",22106
"3136",20190223,202,"을지로입구",39575
"3137",20190224,1024,"한티",9876
"3138",20190224,202,"을지로입구",28702
"3139",20190224,212,"건대입구",40441
"3140",20190224,216,"잠실(송파구청)",66710
"3141",20190224,219,"삼성(무역센터)",37346
"3142",20190224,230,"신림",50885
"3143",20190224,234,"신도림",44282
"3144",20190224,240,"신촌",36470
"3145",20190224,326,"압구정",18876
"3146",20190224,411,"노원",18954
"3147",20190224,416,"미아사거리",19613
"3148",20190224,2522,"오목교(목동운동장앞)",16513
"3149",20190224,2526,"신길",2084
"3150",20190224,2548,"천호(풍납토성)",15589
"3151",20190302,1024,"한티",12286
"3152",20190302,2548,"천호(풍납토성)",19754
"3153",20190302,2526,"신길",2385
"3154",20190302,2522,"오목교(목동운동장앞)",19222
"3155",20190302,416,"미아사거리",25279
"3156",20190302,411,"노원",22777
"3157",20190302,326,"압구정",28571
"3158",20190302,240,"신촌",46620
"3159",20190302,234,"신도림",51978
"3160",20190302,230,"신림",58950
"3161",20190302,219,"삼성(무역센터)",44847
"3162",20190302,216,"잠실(송파구청)",78836
"3163",20190302,212,"건대입구",51976
"3164",20190302,202,"을지로입구",34111
"3165",20190303,202,"을지로입구",26310
"3166",20190303,212,"건대입구",39026
"3167",20190303,216,"잠실(송파구청)",55471
"3168",20190303,219,"삼성(무역센터)",32736
"3169",20190303,230,"신림",48241
"3170",20190303,234,"신도림",39559
"3171",20190303,240,"신촌",34023
"3172",20190303,326,"압구정",17317
"3173",20190303,411,"노원",17871
"3174",20190303,416,"미아사거리",19154
"3175",20190303,2522,"오목교(목동운동장앞)",15227
"3176",20190303,2526,"신길",1912
"3177",20190303,2548,"천호(풍납토성)",15098
"3178",20190303,1024,"한티",9828
"3179",20190309,202,"을지로입구",41370
"3180",20190309,212,"건대입구",58876
"3181",20190309,216,"잠실(송파구청)",85643
"3182",20190309,219,"삼성(무역센터)",51998
"3183",20190309,230,"신림",67898
"3184",20190309,234,"신도림",64868
"3185",20190309,240,"신촌",56259
"3186",20190309,326,"압구정",35186
"3187",20190309,411,"노원",25345
"3188",20190309,416,"미아사거리",28585
"3189",20190309,2522,"오목교(목동운동장앞)",23407
"3190",20190309,2526,"신길",2808
"3191",20190309,2548,"천호(풍납토성)",22713
