"","date","집계구","mean_visit_pop"
"326","20170305",1107062070201,2.36363636363636
"327","20170305",1108068020003,3037.45454545455
"328","20170305",1109071040010,441.454545454545
"329","20170305",1111077030106,165.272727272727
"330","20170305",1113075030002,145.090909090909
"331","20170305",1113075030007,212.272727272727
"332","20170305",1115051010701,1079.54545454545
"333","20170305",1117051030401,853.454545454545
"334","20170305",1119074050006,5243.45454545455
"335","20170305",1121052010002,3084.36363636364
"336","20170305",1122058020104,420.636363636364
"337","20170305",1123051010208,2592.45454545455
"338","20170305",1123058040002,25572
"339","20170305",1123063020019,74.6363636363636
"340","20170305",1124075010104,84.4545454545455
"341","20170305",1124080020101,257.818181818182
"342","20170305",1125066010017,1135.09090909091
"343","20170311",1102052020001,19936.6363636364
"344","20170311",1107062070201,3.09090909090909
"345","20170311",1108068020003,3022.09090909091
"346","20170311",1109071040010,429.818181818182
"347","20170311",1111077030106,152.454545454545
"348","20170311",1113075030002,130.545454545455
"349","20170311",1113075030007,182.545454545455
"350","20170311",1115051010701,1097.90909090909
"351","20170311",1117051030401,322.272727272727
"352","20170311",1119074050006,6524.45454545455
"353","20170311",1121052010002,3145.72727272727
"354","20170311",1122058020104,441.272727272727
"355","20170311",1123051010208,3437.54545454545
"356","20170311",1123058040002,38051
"357","20170311",1123063020019,59.4545454545455
"358","20170311",1124075010104,91.1818181818182
"359","20170311",1124080020101,323.636363636364
"360","20170311",1125066010017,1159.27272727273
"361","20170312",1102052020001,13832.7272727273
"362","20170312",1107062070201,3.18181818181818
"363","20170312",1108068020003,2845.54545454545
"364","20170312",1109071040010,448.090909090909
"365","20170312",1111077030106,169
"366","20170312",1113075030002,145.454545454545
"367","20170312",1113075030007,210.090909090909
"368","20170312",1115051010701,1106.54545454545
"369","20170312",1117051030401,536.454545454545
"370","20170312",1119074050006,5733.18181818182
"371","20170312",1121052010002,3157.36363636364
"372","20170312",1122058020104,432.636363636364
"373","20170312",1123051010208,2708.72727272727
"374","20170312",1123058040002,35045.5454545455
"375","20170312",1123063020019,66.0909090909091
"376","20170312",1124075010104,92.8181818181818
"377","20170312",1124080020101,261.454545454545
"378","20170312",1125066010017,1107.18181818182
"379","20170318",1102052020001,21406.2727272727
"380","20170318",1107062070201,2.27272727272727
"381","20170318",1108068020003,3100.09090909091
"382","20170318",1109071040010,443.545454545455
"383","20170318",1111077030106,150.727272727273
"384","20170318",1113075030002,140.363636363636
"385","20170318",1113075030007,198.545454545455
"386","20170318",1115051010701,1110.36363636364
"387","20170318",1117051030401,725
"388","20170318",1119074050006,6646.90909090909
"389","20170318",1121052010002,3112
"390","20170318",1122058020104,439.181818181818
"391","20170318",1123051010208,3490.36363636364
"392","20170318",1123058040002,33892.9090909091
"393","20170318",1123063020019,58.8181818181818
"394","20170318",1124075010104,87.0909090909091
"395","20170318",1124080020101,317.636363636364
"396","20170318",1125066010017,1115
"397","20170319",1102052020001,13832.7272727273
"398","20170319",1107062070201,3.18181818181818
"399","20170319",1108068020003,2845.54545454545
"400","20170319",1109071040010,448.090909090909
"401","20170319",1111077030106,169
"402","20170319",1113075030002,145.454545454545
"403","20170319",1113075030007,210.090909090909
"404","20170319",1115051010701,1106.54545454545
"405","20170319",1117051030401,536.454545454545
"406","20170319",1119074050006,5733.18181818182
"407","20170319",1121052010002,3157.36363636364
"408","20170319",1122058020104,432.636363636364
"409","20170319",1123051010208,2708.72727272727
"410","20170319",1123058040002,35045.5454545455
"411","20170319",1123063020019,66.0909090909091
"412","20170319",1124075010104,92.8181818181818
"413","20170319",1124080020101,261.454545454545
"414","20170319",1125066010017,1107.18181818182
"415","20170325",1102052020001,20719.6363636364
"416","20170325",1107062070201,2.90909090909091
"417","20170325",1108068020003,3209.18181818182
"418","20170325",1109071040010,425.818181818182
"419","20170325",1111077030106,152.727272727273
"420","20170325",1113075030002,143.818181818182
"421","20170325",1113075030007,203.181818181818
"422","20170325",1115051010701,1149.63636363636
"423","20170325",1117051030401,768.909090909091
"424","20170325",1119074050006,6266.90909090909
"425","20170325",1121052010002,3374.27272727273
"426","20170325",1122058020104,460.272727272727
"427","20170325",1123051010208,3387.63636363636
"428","20170325",1123058040002,31806.6363636364
"429","20170325",1123063020019,48.1818181818182
"430","20170325",1124075010104,53.6363636363636
"431","20170325",1124080020101,325.181818181818
