,date,mean_visit_pop,year,mean_resid_pop,cleaned_pop,
901,20170716,1.11308E+12,317.0909091,2017,796,-478.9090909
902,20170716,1.11505E+12,152.4545455,2017,691.5,-539.0454545
903,20170716,1.11705E+12,2080.545455,2017,170.5,1910.045455
904,20170716,1.11907E+12,4111.727273,2017,929.5,3182.227273
905,20170716,1.12105E+12,787.5454545,2017,90,697.5454545
906,20170716,1.12206E+12,1252.363636,2017,689.5,562.8636364
907,20170716,1.12305E+12,183,2017,224.5,-41.5
908,20170716,1.12306E+12,1325.909091,2017,1277,48.90909091
909,20170716,1.12306E+12,190.3636364,2017,437,-246.6363636
910,20170716,1.12408E+12,29997.63636,2017,2572.5,27425.13636
911,20170716,1.12408E+12,19264.09091,2017,3243.5,16020.59091
912,20170716,1.12507E+12,392.2727273,2017,812,-419.7272727
913,20170722,1.10205E+12,18434.18182,2017,2397,16037.18182
914,20170722,1.10807E+12,1928,2017,231.5,1696.5
915,20170722,1.10907E+12,1000.727273,2017,731.5,269.2272727
916,20170722,1.11107E+12,12141,2017,2101,10040
917,20170722,1.11308E+12,291.4545455,2017,796,-504.5454545
918,20170722,1.11505E+12,170.5454545,2017,691.5,-520.9545455
919,20170722,1.11705E+12,2098.545455,2017,170.5,1928.045455
920,20170722,1.11907E+12,4598.727273,2017,929.5,3669.227273
921,20170722,1.12105E+12,789,2017,90,699
922,20170722,1.12206E+12,1006.636364,2017,689.5,317.1363636
923,20170722,1.12305E+12,138.5454545,2017,224.5,-85.95454545
924,20170722,1.12306E+12,1215.272727,2017,1277,-61.72727273
925,20170722,1.12306E+12,233,2017,437,-204
926,20170722,1.12408E+12,34203.09091,2017,2572.5,31630.59091
927,20170722,1.12408E+12,23013.54545,2017,3243.5,19770.04545
928,20170722,1.12507E+12,386.3636364,2017,812,-425.6363636
929,20170723,1.10205E+12,11509.90909,2017,2397,9112.909091
930,20170723,1.10807E+12,1865.727273,2017,231.5,1634.227273
931,20170723,1.10907E+12,1065.363636,2017,731.5,333.8636364
932,20170723,1.11107E+12,10448.18182,2017,2101,8347.181818
933,20170723,1.11308E+12,313.0909091,2017,796,-482.9090909
934,20170723,1.11505E+12,149.8181818,2017,691.5,-541.6818182
935,20170723,1.11705E+12,1961.818182,2017,170.5,1791.318182
936,20170723,1.11907E+12,3967.090909,2017,929.5,3037.590909
937,20170723,1.12105E+12,776.6363636,2017,90,686.6363636
938,20170723,1.12206E+12,1268.909091,2017,689.5,579.4090909
939,20170723,1.12305E+12,150.2727273,2017,224.5,-74.22727273
940,20170723,1.12306E+12,1324.727273,2017,1277,47.72727273
941,20170723,1.12306E+12,216.4545455,2017,437,-220.5454545
942,20170723,1.12408E+12,27633.27273,2017,2572.5,25060.77273
943,20170723,1.12408E+12,17172.90909,2017,3243.5,13929.40909
944,20170723,1.12507E+12,390.3636364,2017,812,-421.6363636
945,20170729,1.10205E+12,18291.45455,2017,2397,15894.45455
946,20170729,1.10807E+12,1658.636364,2017,231.5,1427.136364
947,20170729,1.10907E+12,797.1818182,2017,731.5,65.68181818
948,20170729,1.11107E+12,12079.72727,2017,2101,9978.727273
949,20170729,1.11308E+12,261.8181818,2017,796,-534.1818182
950,20170729,1.11505E+12,168.0909091,2017,691.5,-523.4090909
951,20170729,1.11705E+12,1956.818182,2017,170.5,1786.318182
952,20170729,1.11907E+12,4332.363636,2017,929.5,3402.863636
953,20170729,1.12105E+12,819.4545455,2017,90,729.4545455
954,20170729,1.12206E+12,952.6363636,2017,689.5,263.1363636
955,20170729,1.12305E+12,129,2017,224.5,-95.5
956,20170729,1.12306E+12,1225.909091,2017,1277,-51.09090909
957,20170729,1.12306E+12,201.8181818,2017,437,-235.1818182
958,20170729,1.12408E+12,38837.36364,2017,2572.5,36264.86364
959,20170729,1.12408E+12,23763.36364,2017,3243.5,20519.86364
960,20170729,1.12507E+12,378.1818182,2017,812,-433.8181818
961,20170730,1.10205E+12,12694.72727,2017,2397,10297.72727
962,20170730,1.10807E+12,1783.727273,2017,231.5,1552.227273
963,20170730,1.10907E+12,818.3636364,2017,731.5,86.86363636
964,20170730,1.11107E+12,10985.72727,2017,2101,8884.727273
965,20170730,1.11308E+12,293.2727273,2017,796,-502.7272727
966,20170730,1.11505E+12,144.9090909,2017,691.5,-546.5909091
967,20170730,1.11705E+12,1814.909091,2017,170.5,1644.409091
968,20170730,1.11907E+12,3947.090909,2017,929.5,3017.590909
969,20170730,1.12105E+12,814.9090909,2017,90,724.9090909
970,20170730,1.12206E+12,1335,2017,689.5,645.5
971,20170730,1.12305E+12,150.7272727,2017,224.5,-73.77272727
972,20170730,1.12306E+12,1192.727273,2017,1277,-84.27272727
973,20170730,1.12306E+12,197.0909091,2017,437,-239.9090909
974,20170730,1.12408E+12,35439.90909,2017,2572.5,32867.40909
975,20170730,1.12408E+12,21081.72727,2017,3243.5,17838.22727
976,20170730,1.12507E+12,383.0909091,2017,812,-428.9090909
977,20170805,1.10205E+12,16210.45455,2017,2397,13813.45455
978,20170805,1.10807E+12,1920.727273,2017,231.5,1689.227273
979,20170805,1.10907E+12,844,2017,731.5,112.5
980,20170805,1.11107E+12,12514.36364,2017,2101,10413.36364
981,20170805,1.11308E+12,296,2017,796,-500
982,20170805,1.11505E+12,196.8181818,2017,691.5,-494.6818182
983,20170805,1.11705E+12,1774.181818,2017,170.5,1603.681818
984,20170805,1.11907E+12,4939.181818,2017,929.5,4009.681818
985,20170805,1.12105E+12,398.3636364,2017,90,308.3636364
986,20170805,1.12206E+12,879.0909091,2017,689.5,189.5909091
987,20170805,1.12305E+12,184.5454545,2017,224.5,-39.95454545
988,20170805,1.12306E+12,1131.363636,2017,1277,-145.6363636
989,20170805,1.12306E+12,179.1818182,2017,437,-257.8181818
990,20170805,1.12408E+12,38160.81818,2017,2572.5,35588.31818
991,20170805,1.12408E+12,27103.72727,2017,3243.5,23860.22727
992,20170805,1.12507E+12,379.8181818,2017,812,-432.1818182
993,20170806,1.10205E+12,9719.363636,2017,2397,7322.363636
994,20170806,1.10807E+12,1884.454545,2017,231.5,1652.954545
995,20170806,1.10907E+12,1037.272727,2017,731.5,305.7727273
996,20170806,1.11107E+12,11602,2017,2101,9501
997,20170806,1.11308E+12,327.7272727,2017,796,-468.2727273
998,20170806,1.11505E+12,165.6363636,2017,691.5,-525.8636364
999,20170806,1.11705E+12,1871,2017,170.5,1700.5
1000,20170806,1.11907E+12,5140.636364,2017,929.5,4211.136364
1001,20170806,1.12105E+12,378.9090909,2017,90,288.9090909
1002,20170806,1.12206E+12,1308.727273,2017,689.5,619.2272727
1003,20170806,1.12305E+12,123.2727273,2017,224.5,-101.2272727
1004,20170806,1.12306E+12,1206.090909,2017,1277,-70.90909091
1005,20170806,1.12306E+12,164.4545455,2017,437,-272.5454545
1006,20170806,1.12408E+12,32491.81818,2017,2572.5,29919.31818
1007,20170806,1.12408E+12,24446.36364,2017,3243.5,21202.86364
1008,20170806,1.12507E+12,242.8181818,2017,812,-569.1818182
1009,20170812,1.10205E+12,16948.81818,2017,2397,14551.81818
1010,20170812,1.10807E+12,1657.909091,2017,231.5,1426.409091
1011,20170812,1.10907E+12,716.3636364,2017,731.5,-15.13636364
1012,20170812,1.11107E+12,10430.63636,2017,2101,8329.636364
1013,20170812,1.11308E+12,289.8181818,2017,796,-506.1818182
1014,20170812,1.11505E+12,144.0909091,2017,691.5,-547.4090909
1015,20170812,1.11705E+12,1999.454545,2017,170.5,1828.954545
1016,20170812,1.11907E+12,5075.272727,2017,929.5,4145.772727
1017,20170812,1.12105E+12,341.4545455,2017,90,251.4545455
1018,20170812,1.12206E+12,764.4545455,2017,689.5,74.95454545
1019,20170812,1.12305E+12,184.7272727,2017,224.5,-39.77272727
1020,20170812,1.12306E+12,1230,2017,1277,-47
1021,20170812,1.12306E+12,178.9090909,2017,437,-258.0909091
1022,20170812,1.12408E+12,33142.81818,2017,2572.5,30570.31818
1023,20170812,1.12408E+12,24563.18182,2017,3243.5,21319.68182
1024,20170812,1.12507E+12,440.1818182,2017,812,-371.8181818
1025,20170813,1.10205E+12,13204,2017,2397,10807
1026,20170813,1.10807E+12,1783.363636,2017,231.5,1551.863636
1027,20170813,1.10907E+12,791.6363636,2017,731.5,60.13636364
1028,20170813,1.11107E+12,9487.090909,2017,2101,7386.090909
1029,20170813,1.11308E+12,291.4545455,2017,796,-504.5454545
1030,20170813,1.11505E+12,124.3636364,2017,691.5,-567.1363636
1031,20170813,1.11705E+12,1893.181818,2017,170.5,1722.681818
1032,20170813,1.11907E+12,4457.727273,2017,929.5,3528.227273
1033,20170813,1.12105E+12,329,2017,90,239
1034,20170813,1.12206E+12,919.3636364,2017,689.5,229.8636364
1035,20170813,1.12305E+12,197.3636364,2017,224.5,-27.13636364
1036,20170813,1.12306E+12,1177.909091,2017,1277,-99.09090909
1037,20170813,1.12306E+12,157.7272727,2017,437,-279.2727273
1038,20170813,1.12408E+12,29052.90909,2017,2572.5,26480.40909
1039,20170813,1.12408E+12,20979.54545,2017,3243.5,17736.04545
1040,20170813,1.12507E+12,456.2727273,2017,812,-355.7272727
1041,20170819,1.10205E+12,17526.54545,2017,2397,15129.54545
1042,20170819,1.10807E+12,1717.909091,2017,231.5,1486.409091
1043,20170819,1.10907E+12,797.3636364,2017,731.5,65.86363636
1044,20170819,1.11107E+12,12182.18182,2017,2101,10081.18182
1045,20170819,1.11308E+12,286.1818182,2017,796,-509.8181818
1046,20170819,1.11505E+12,148.6363636,2017,691.5,-542.8636364
1047,20170819,1.11705E+12,2015.363636,2017,170.5,1844.863636
1048,20170819,1.11907E+12,4959.818182,2017,929.5,4030.318182
1049,20170819,1.12105E+12,402.7272727,2017,90,312.7272727
1050,20170819,1.12206E+12,897.4545455,2017,689.5,207.9545455
1051,20170819,1.12305E+12,165.5454545,2017,224.5,-58.95454545
1052,20170819,1.12306E+12,1285.090909,2017,1277,8.090909091
1053,20170819,1.12306E+12,177.0909091,2017,437,-259.9090909
1054,20170819,1.12408E+12,32667.09091,2017,2572.5,30094.59091
1055,20170819,1.12408E+12,20581.09091,2017,3243.5,17337.59091
1056,20170819,1.12507E+12,382.0909091,2017,812,-429.9090909
1057,20170820,1.10205E+12,11651,2017,2397,9254
1058,20170820,1.10807E+12,1876.909091,2017,231.5,1645.409091
1059,20170820,1.10907E+12,859.6363636,2017,731.5,128.1363636
1060,20170820,1.11107E+12,10689,2017,2101,8588
1061,20170820,1.11308E+12,314.9090909,2017,796,-481.0909091
1062,20170820,1.11505E+12,130.2727273,2017,691.5,-561.2272727
1063,20170820,1.11705E+12,1806.636364,2017,170.5,1636.136364
1064,20170820,1.11907E+12,4275,2017,929.5,3345.5
1065,20170820,1.12105E+12,336.4545455,2017,90,246.4545455
1066,20170820,1.12206E+12,1068.181818,2017,689.5,378.6818182
1067,20170820,1.12305E+12,166.5454545,2017,224.5,-57.95454545
1068,20170820,1.12306E+12,1246.545455,2017,1277,-30.45454545
1069,20170820,1.12306E+12,171.9090909,2017,437,-265.0909091
1070,20170820,1.12408E+12,28919.09091,2017,2572.5,26346.59091
1071,20170820,1.12408E+12,16145.09091,2017,3243.5,12901.59091
1072,20170820,1.12507E+12,417.5454545,2017,812,-394.4545455
1073,20170826,1.10205E+12,17963.36364,2017,2397,15566.36364
1074,20170826,1.10807E+12,1746.636364,2017,231.5,1515.136364
1075,20170826,1.10907E+12,650.7272727,2017,731.5,-80.77272727
1076,20170826,1.11107E+12,12322.27273,2017,2101,10221.27273
1077,20170826,1.11308E+12,300.5454545,2017,796,-495.4545455
1078,20170826,1.11505E+12,145.3636364,2017,691.5,-546.1363636
1079,20170826,1.11705E+12,2237.272727,2017,170.5,2066.772727
1080,20170826,1.11907E+12,4910.181818,2017,929.5,3980.681818
1081,20170826,1.12105E+12,446.2727273,2017,90,356.2727273
1082,20170826,1.12206E+12,936.6363636,2017,689.5,247.1363636
1083,20170826,1.12305E+12,191.9090909,2017,224.5,-32.59090909
1084,20170826,1.12306E+12,1295.727273,2017,1277,18.72727273
1085,20170826,1.12306E+12,173,2017,437,-264
1086,20170826,1.12408E+12,29869.09091,2017,2572.5,27296.59091
1087,20170826,1.12408E+12,20252.27273,2017,3243.5,17008.77273
1088,20170826,1.12507E+12,353.9090909,2017,812,-458.0909091
1089,20170827,1.10205E+12,12585.45455,2017,2397,10188.45455
1090,20170827,1.10807E+12,1797.545455,2017,231.5,1566.045455
1091,20170827,1.10907E+12,692.2727273,2017,731.5,-39.22727273
1092,20170827,1.11107E+12,11218,2017,2101,9117
1093,20170827,1.11308E+12,293.3636364,2017,796,-502.6363636
1094,20170827,1.11505E+12,125.4545455,2017,691.5,-566.0454545
1095,20170827,1.11705E+12,2013.181818,2017,170.5,1842.681818
1096,20170827,1.11907E+12,4308.636364,2017,929.5,3379.136364
1097,20170827,1.12105E+12,437.6363636,2017,90,347.6363636
1098,20170827,1.12206E+12,1075.363636,2017,689.5,385.8636364
1099,20170827,1.12305E+12,209.5454545,2017,224.5,-14.95454545
1100,20170827,1.12306E+12,1277.818182,2017,1277,0.818181818
1101,20170827,1.12306E+12,163.5454545,2017,437,-273.4545455
1102,20170827,1.12408E+12,24515.63636,2017,2572.5,21943.13636
1103,20170827,1.12408E+12,15562.72727,2017,3243.5,12319.22727
1104,20170827,1.12507E+12,368.8181818,2017,812,-443.1818182
1105,20170902,1.10205E+12,18530.27273,2017,2397,16133.27273
1106,20170902,1.10807E+12,1526.272727,2017,231.5,1294.772727
1107,20170902,1.10907E+12,695.0909091,2017,731.5,-36.40909091
1108,20170902,1.11107E+12,11952.09091,2017,2101,9851.090909
1109,20170902,1.11308E+12,279.8181818,2017,796,-516.1818182
1110,20170902,1.11505E+12,146.8181818,2017,691.5,-544.6818182
1111,20170902,1.11705E+12,2629.272727,2017,170.5,2458.772727
1112,20170902,1.11907E+12,5273.090909,2017,929.5,4343.590909
1113,20170902,1.12105E+12,437.8181818,2017,90,347.8181818
1114,20170902,1.12206E+12,932.6363636,2017,689.5,243.1363636
1115,20170902,1.12305E+12,192.1818182,2017,224.5,-32.31818182
1116,20170902,1.12306E+12,1293.909091,2017,1277,16.90909091
1117,20170902,1.12306E+12,176.3636364,2017,437,-260.6363636
1118,20170902,1.12408E+12,28617.09091,2017,2572.5,26044.59091
1119,20170902,1.12408E+12,20418.09091,2017,3243.5,17174.59091
1120,20170902,1.12507E+12,361,2017,812,-451
1121,20170903,1.10205E+12,13142.81818,2017,2397,10745.81818
1122,20170903,1.10807E+12,1621.545455,2017,231.5,1390.045455
1123,20170903,1.10907E+12,746.2727273,2017,731.5,14.77272727
1124,20170903,1.11107E+12,10551.18182,2017,2101,8450.181818
1125,20170903,1.11308E+12,311.1818182,2017,796,-484.8181818
1126,20170903,1.11505E+12,122.5454545,2017,691.5,-568.9545455
1127,20170903,1.11705E+12,1979.545455,2017,170.5,1809.045455
1128,20170903,1.11907E+12,4617.818182,2017,929.5,3688.318182
1129,20170903,1.12105E+12,420.4545455,2017,90,330.4545455
1130,20170903,1.12206E+12,1085.363636,2017,689.5,395.8636364
1131,20170903,1.12305E+12,226,2017,224.5,1.5
1132,20170903,1.12306E+12,1205.818182,2017,1277,-71.18181818
1133,20170903,1.12306E+12,164.1818182,2017,437,-272.8181818
1134,20170903,1.12408E+12,24099.72727,2017,2572.5,21527.22727
1135,20170903,1.12408E+12,16968.90909,2017,3243.5,13725.40909
1136,20170903,1.12507E+12,364.4545455,2017,812,-447.5454545
1137,20170909,1.10205E+12,17894.81818,2017,2397,15497.81818
1138,20170909,1.10807E+12,1697.181818,2017,231.5,1465.681818
1139,20170909,1.10907E+12,639.8181818,2017,731.5,-91.68181818
1140,20170909,1.11107E+12,16960.36364,2017,2101,14859.36364
1141,20170909,1.11308E+12,290.1818182,2017,796,-505.8181818
1142,20170909,1.11505E+12,148.6363636,2017,691.5,-542.8636364
1143,20170909,1.11705E+12,2851.363636,2017,170.5,2680.863636
1144,20170909,1.11907E+12,5352.181818,2017,929.5,4422.681818
1145,20170909,1.12105E+12,431.4545455,2017,90,341.4545455
1146,20170909,1.12206E+12,905.4545455,2017,689.5,215.9545455
1147,20170909,1.12305E+12,212.9090909,2017,224.5,-11.59090909
1148,20170909,1.12306E+12,1403,2017,1277,126
1149,20170909,1.12306E+12,163.0909091,2017,437,-273.9090909
1150,20170909,1.12408E+12,27202.72727,2017,2572.5,24630.22727
1151,20170909,1.12408E+12,20671.63636,2017,3243.5,17428.13636
1152,20170909,1.12507E+12,354.2727273,2017,812,-457.7272727
1153,20170910,1.10205E+12,12767,2017,2397,10370
1154,20170910,1.10807E+12,1829.090909,2017,231.5,1597.590909
1155,20170910,1.10907E+12,708,2017,731.5,-23.5
1156,20170910,1.11107E+12,15495.45455,2017,2101,13394.45455
1157,20170910,1.11308E+12,310.5454545,2017,796,-485.4545455
1158,20170910,1.11505E+12,124.4545455,2017,691.5,-567.0454545
1159,20170910,1.11705E+12,2374,2017,170.5,2203.5
1160,20170910,1.11907E+12,4750.909091,2017,929.5,3821.409091
1161,20170910,1.12105E+12,395,2017,90,305
1162,20170910,1.12206E+12,1080.727273,2017,689.5,391.2272727
1163,20170910,1.12305E+12,261.0909091,2017,224.5,36.59090909
1164,20170910,1.12306E+12,1298.454545,2017,1277,21.45454545
1165,20170910,1.12306E+12,158.8181818,2017,437,-278.1818182
1166,20170910,1.12408E+12,23520.90909,2017,2572.5,20948.40909
1167,20170910,1.12408E+12,17046.09091,2017,3243.5,13802.59091
1168,20170910,1.12507E+12,364.2727273,2017,812,-447.7272727
1169,20170916,1.10205E+12,18546.45455,2017,2397,16149.45455
1170,20170916,1.10807E+12,1640.727273,2017,231.5,1409.227273
1171,20170916,1.10907E+12,660.5454545,2017,731.5,-70.95454545
1172,20170916,1.11107E+12,16712.72727,2017,2101,14611.72727
1173,20170916,1.11308E+12,305.6363636,2017,796,-490.3636364
1174,20170916,1.11505E+12,140,2017,691.5,-551.5
1175,20170916,1.11705E+12,2721.181818,2017,170.5,2550.681818
1176,20170916,1.11907E+12,5090,2017,929.5,4160.5
1177,20170916,1.12105E+12,459.0909091,2017,90,369.0909091
1178,20170916,1.12206E+12,893.9090909,2017,689.5,204.4090909
1179,20170916,1.12305E+12,316.7272727,2017,224.5,92.22727273
1180,20170916,1.12306E+12,1422.909091,2017,1277,145.9090909
1181,20170916,1.12306E+12,138.9090909,2017,437,-298.0909091
1182,20170916,1.12408E+12,25865.72727,2017,2572.5,23293.22727
1183,20170916,1.12408E+12,22236.18182,2017,3243.5,18992.68182
1184,20170916,1.12507E+12,339.7272727,2017,812,-472.2727273
1185,20170917,1.10205E+12,12738.09091,2017,2397,10341.09091
1186,20170917,1.10807E+12,1792.272727,2017,231.5,1560.772727
1187,20170917,1.10907E+12,693.2727273,2017,731.5,-38.22727273
1188,20170917,1.11107E+12,15060.45455,2017,2101,12959.45455
1189,20170917,1.11308E+12,325.7272727,2017,796,-470.2727273
1190,20170917,1.11505E+12,127.2727273,2017,691.5,-564.2272727
1191,20170917,1.11705E+12,2045.909091,2017,170.5,1875.409091
1192,20170917,1.11907E+12,4458.727273,2017,929.5,3529.227273
1193,20170917,1.12105E+12,433,2017,90,343
1194,20170917,1.12206E+12,1049.636364,2017,689.5,360.1363636
1195,20170917,1.12305E+12,332.2727273,2017,224.5,107.7727273
1196,20170917,1.12306E+12,1392.090909,2017,1277,115.0909091
1197,20170917,1.12306E+12,137.3636364,2017,437,-299.6363636
1198,20170917,1.12408E+12,22882.81818,2017,2572.5,20310.31818
1199,20170917,1.12408E+12,17489.54545,2017,3243.5,14246.04545
1200,20170917,1.12507E+12,367.4545455,2017,812,-444.5454545
1201,20170923,1.10205E+12,18097.45455,2017,2397,15700.45455
1202,20170923,1.10807E+12,1671.363636,2017,231.5,1439.863636
1203,20170923,1.10907E+12,646.9090909,2017,731.5,-84.59090909
1204,20170923,1.11107E+12,17043,2017,2101,14942
1205,20170923,1.11308E+12,303.8181818,2017,796,-492.1818182
1206,20170923,1.11505E+12,117.1818182,2017,691.5,-574.3181818
1207,20170923,1.11705E+12,2419.090909,2017,170.5,2248.590909
1208,20170923,1.11907E+12,5157.363636,2017,929.5,4227.863636
1209,20170923,1.12105E+12,427.3636364,2017,90,337.3636364
1210,20170923,1.12206E+12,848.8181818,2017,689.5,159.3181818
1211,20170923,1.12305E+12,299.1818182,2017,224.5,74.68181818
1212,20170923,1.12306E+12,835.7272727,2017,1277,-441.2727273
1213,20170923,1.12306E+12,143.6363636,2017,437,-293.3636364
1214,20170923,1.12408E+12,24797.18182,2017,2572.5,22224.68182
1215,20170923,1.12408E+12,21821.36364,2017,3243.5,18577.86364
1216,20170923,1.12507E+12,289.7272727,2017,812,-522.2727273
1217,20170924,1.10205E+12,12941.72727,2017,2397,10544.72727
1218,20170924,1.10807E+12,1772.545455,2017,231.5,1541.045455
1219,20170924,1.10907E+12,696.1818182,2017,731.5,-35.31818182
1220,20170924,1.11107E+12,15467.45455,2017,2101,13366.45455
1221,20170924,1.11308E+12,336,2017,796,-460
1222,20170924,1.11505E+12,88.09090909,2017,691.5,-603.4090909
1223,20170924,1.11705E+12,2159.909091,2017,170.5,1989.409091
1224,20170924,1.11907E+12,4742.272727,2017,929.5,3812.772727
1225,20170924,1.12105E+12,429.1818182,2017,90,339.1818182
1226,20170924,1.12206E+12,1015.818182,2017,689.5,326.3181818
1227,20170924,1.12305E+12,332.5454545,2017,224.5,108.0454545
1228,20170924,1.12306E+12,891,2017,1277,-386
1229,20170924,1.12306E+12,145.0909091,2017,437,-291.9090909
1230,20170924,1.12408E+12,21636.27273,2017,2572.5,19063.77273
1231,20170924,1.12408E+12,17198.45455,2017,3243.5,13954.95455
1232,20170924,1.12507E+12,313.3636364,2017,812,-498.6363636
1233,20170930,1.10205E+12,19455.54545,2017,2397,17058.54545
1234,20170930,1.10807E+12,1769.272727,2017,231.5,1537.772727
1235,20170930,1.10907E+12,662.1818182,2017,731.5,-69.31818182
1236,20170930,1.11107E+12,17916.63636,2017,2101,15815.63636
1237,20170930,1.11308E+12,236.4545455,2017,796,-559.5454545
1238,20170930,1.11505E+12,52.45454545,2017,691.5,-639.0454545
1239,20170930,1.11705E+12,1831,2017,170.5,1660.5
1240,20170930,1.11907E+12,6097.272727,2017,929.5,5167.772727
1241,20170930,1.12105E+12,752.5454545,2017,90,662.5454545
1242,20170930,1.12206E+12,721.9090909,2017,689.5,32.40909091
1243,20170930,1.12305E+12,275.4545455,2017,224.5,50.95454545
1244,20170930,1.12306E+12,747,2017,1277,-530
1245,20170930,1.12306E+12,140.2727273,2017,437,-296.7272727
1246,20170930,1.12408E+12,27560.63636,2017,2572.5,24988.13636
1247,20170930,1.12408E+12,24435.72727,2017,3243.5,21192.22727
1248,20170930,1.12507E+12,326.4545455,2017,812,-485.5454545
1249,20171001,1.10205E+12,13473.45455,2017,2397,11076.45455
1250,20171001,1.10807E+12,1714.181818,2017,231.5,1482.681818
1251,20171001,1.10907E+12,647.4545455,2017,731.5,-84.04545455
1252,20171001,1.11107E+12,15017.90909,2017,2101,12916.90909
1253,20171001,1.11308E+12,228.9090909,2017,796,-567.0909091
1254,20171001,1.11505E+12,68.72727273,2017,691.5,-622.7727273
1255,20171001,1.11705E+12,1389.545455,2017,170.5,1219.045455
1256,20171001,1.11907E+12,4938.636364,2017,929.5,4009.136364
1257,20171001,1.12105E+12,622.6363636,2017,90,532.6363636
1258,20171001,1.12206E+12,743.4545455,2017,689.5,53.95454545
1259,20171001,1.12305E+12,306.4545455,2017,224.5,81.95454545
1260,20171001,1.12306E+12,635.9090909,2017,1277,-641.0909091
1261,20171001,1.12306E+12,130.1818182,2017,437,-306.8181818
1262,20171001,1.12408E+12,25302.72727,2017,2572.5,22730.22727
1263,20171001,1.12408E+12,21254,2017,3243.5,18010.5
1264,20171001,1.12507E+12,295.7272727,2017,812,-516.2727273
1265,20171007,1.10205E+12,15788.45455,2017,2397,13391.45455
1266,20171007,1.10807E+12,1709.727273,2017,231.5,1478.227273
1267,20171007,1.10907E+12,644.3636364,2017,731.5,-87.13636364
1268,20171007,1.11107E+12,16460.90909,2017,2101,14359.90909
1269,20171007,1.11308E+12,203.8181818,2017,796,-592.1818182
1270,20171007,1.11505E+12,46.72727273,2017,691.5,-644.7727273
1271,20171007,1.11705E+12,1731.909091,2017,170.5,1561.409091
1272,20171007,1.11907E+12,4665.363636,2017,929.5,3735.863636
1273,20171007,1.12105E+12,475.5454545,2017,90,385.5454545
1274,20171007,1.12206E+12,629.3636364,2017,689.5,-60.13636364
1275,20171007,1.12305E+12,212.2727273,2017,224.5,-12.22727273
1276,20171007,1.12306E+12,641.3636364,2017,1277,-635.6363636
1277,20171007,1.12306E+12,136.2727273,2017,437,-300.7272727
1278,20171007,1.12408E+12,31221.27273,2017,2572.5,28648.77273
1279,20171007,1.12408E+12,25260.81818,2017,3243.5,22017.31818
1280,20171007,1.12507E+12,317.3636364,2017,812,-494.6363636
1281,20171008,1.10205E+12,13375.81818,2017,2397,10978.81818
1282,20171008,1.10807E+12,1839.181818,2017,231.5,1607.681818
1283,20171008,1.10907E+12,735.8181818,2017,731.5,4.318181818
1284,20171008,1.11107E+12,16520.54545,2017,2101,14419.54545
1285,20171008,1.11308E+12,237,2017,796,-559
1286,20171008,1.11505E+12,37.90909091,2017,691.5,-653.5909091
1287,20171008,1.11705E+12,1791.454545,2017,170.5,1620.954545
1288,20171008,1.11907E+12,4490.727273,2017,929.5,3561.227273
1289,20171008,1.12105E+12,442.9090909,2017,90,352.9090909
1290,20171008,1.12206E+12,844.6363636,2017,689.5,155.1363636
1291,20171008,1.12305E+12,292,2017,224.5,67.5
1292,20171008,1.12306E+12,704.2727273,2017,1277,-572.7272727
1293,20171008,1.12306E+12,136.8181818,2017,437,-300.1818182
1294,20171008,1.12408E+12,26983.27273,2017,2572.5,24410.77273
1295,20171008,1.12408E+12,22579.81818,2017,3243.5,19336.31818
1296,20171008,1.12507E+12,324.9090909,2017,812,-487.0909091
1297,20171014,1.10205E+12,19035.45455,2017,2397,16638.45455
1298,20171014,1.10807E+12,1667.545455,2017,231.5,1436.045455
1299,20171014,1.10907E+12,693.5454545,2017,731.5,-37.95454545
1300,20171014,1.11107E+12,25340.81818,2017,2101,23239.81818
1301,20171014,1.11308E+12,254.1818182,2017,796,-541.8181818
1302,20171014,1.11505E+12,44.36363636,2017,691.5,-647.1363636
1303,20171014,1.11705E+12,2499,2017,170.5,2328.5
1304,20171014,1.11907E+12,4994.454545,2017,929.5,4064.954545
1305,20171014,1.12105E+12,491.3636364,2017,90,401.3636364
1306,20171014,1.12206E+12,788.5454545,2017,689.5,99.04545455
1307,20171014,1.12305E+12,307.7272727,2017,224.5,83.22727273
1308,20171014,1.12306E+12,826.3636364,2017,1277,-450.6363636
1309,20171014,1.12306E+12,143.2727273,2017,437,-293.7272727
1310,20171014,1.12408E+12,26522.18182,2017,2572.5,23949.68182
1311,20171014,1.12408E+12,23680.90909,2017,3243.5,20437.40909
1312,20171014,1.12507E+12,291.3636364,2017,812,-520.6363636
1313,20171015,1.10205E+12,12672.90909,2017,2397,10275.90909
1314,20171015,1.10807E+12,1733.272727,2017,231.5,1501.772727
1315,20171015,1.10907E+12,734.4545455,2017,731.5,2.954545455
1316,20171015,1.11107E+12,18063.90909,2017,2101,15962.90909
1317,20171015,1.11308E+12,289.7272727,2017,796,-506.2727273
1318,20171015,1.11505E+12,41.72727273,2017,691.5,-649.7727273
1319,20171015,1.11705E+12,2161.181818,2017,170.5,1990.681818
1320,20171015,1.11907E+12,4206.181818,2017,929.5,3276.681818
1321,20171015,1.12105E+12,538.7272727,2017,90,448.7272727
1322,20171015,1.12206E+12,936.5454545,2017,689.5,247.0454545
1323,20171015,1.12305E+12,308.0909091,2017,224.5,83.59090909
