"","date","district","fine_dust","hyper_dust","fine_dust_grade","hyper_dust_grade","IsDustyDay","mean_temp","mean_precipi","mean_wind","mean_snow","IsRainyDay"
"3252",20170928,"중구",20,8,2,1,0,19.7708333333333,NA,2.8,NA,NA
"3253",20170929,"강남구",20,8,2,1,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3254",20170929,"강동구",26,9,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3255",20170929,"강북구",17,6,2,1,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3256",20170929,"관악구",21,7,2,1,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3257",20170929,"광진구",18,9,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3258",20170929,"구로구",22,9,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3259",20170929,"노원구",25,10,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3260",20170929,"서대문구",21,9,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3261",20170929,"송파구",23,8,2,1,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3262",20170929,"양천구",18,12,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3263",20170929,"영등포구",26,8,2,1,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3264",20170929,"중구",20,9,2,2,0,17.1041666666667,NA,2.10416666666667,NA,NA
"3265",20170930,"강남구",31,17,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3266",20170930,"강동구",41,17,4,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3267",20170930,"강북구",31,17,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3268",20170930,"관악구",32,15,3,2,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3269",20170930,"광진구",30,18,2,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3270",20170930,"구로구",34,19,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3271",20170930,"노원구",37,19,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3272",20170930,"서대문구",35,20,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3273",20170930,"송파구",33,16,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3274",20170930,"양천구",32,21,3,4,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3275",20170930,"영등포구",42,16,4,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3276",20170930,"중구",33,19,3,3,0,19.8583333333333,NA,1.46666666666667,NA,NA
"3277",20171001,"강남구",35,24,3,4,0,18.2125,0.272727272727273,2.2625,NA,0
"3278",20171001,"강동구",32,17,3,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3279",20171001,"강북구",29,20,2,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3280",20171001,"관악구",29,17,2,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3281",20171001,"광진구",28,20,2,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3282",20171001,"구로구",33,21,3,4,0,18.2125,0.272727272727273,2.2625,NA,0
"3283",20171001,"노원구",36,24,3,4,0,18.2125,0.272727272727273,2.2625,NA,0
"3284",20171001,"서대문구",30,20,2,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3285",20171001,"송파구",29,17,2,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3286",20171001,"양천구",33,26,3,5,1,18.2125,0.272727272727273,2.2625,NA,0
"3287",20171001,"영등포구",37,18,3,3,0,18.2125,0.272727272727273,2.2625,NA,0
"3288",20171001,"중구",35,23,3,4,0,18.2125,0.272727272727273,2.2625,NA,0
"3289",20171002,"강남구",16,9,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3290",20171002,"강동구",20,9,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3291",20171002,"강북구",15,8,1,1,0,21.7,0.5,2.42083333333333,NA,0
"3292",20171002,"관악구",19,9,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3293",20171002,"광진구",14,9,1,2,0,21.7,0.5,2.42083333333333,NA,0
"3294",20171002,"구로구",22,11,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3295",20171002,"노원구",24,13,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3296",20171002,"서대문구",19,12,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3297",20171002,"송파구",15,9,1,2,0,21.7,0.5,2.42083333333333,NA,0
"3298",20171002,"양천구",19,12,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3299",20171002,"영등포구",27,10,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3300",20171002,"중구",18,10,2,2,0,21.7,0.5,2.42083333333333,NA,0
"3301",20171003,"강남구",33,11,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3302",20171003,"강동구",40,10,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3303",20171003,"강북구",30,9,2,2,0,17.9541666666667,NA,2.4,NA,NA
"3304",20171003,"관악구",32,10,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3305",20171003,"광진구",31,11,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3306",20171003,"구로구",37,12,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3307",20171003,"노원구",39,13,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3308",20171003,"서대문구",36,12,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3309",20171003,"송파구",33,11,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3310",20171003,"양천구",31,14,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3311",20171003,"영등포구",44,9,4,2,0,17.9541666666667,NA,2.4,NA,NA
"3312",20171003,"중구",33,12,3,2,0,17.9541666666667,NA,2.4,NA,NA
"3313",20171004,"강남구",19,8,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3314",20171004,"강동구",23,7,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3315",20171004,"강북구",16,6,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3316",20171004,"관악구",21,7,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3317",20171004,"광진구",17,8,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3318",20171004,"구로구",23,9,2,2,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3319",20171004,"노원구",25,10,2,2,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3320",20171004,"서대문구",21,10,2,2,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3321",20171004,"송파구",20,8,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3322",20171004,"양천구",22,11,2,2,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3323",20171004,"영등포구",27,8,2,1,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3324",20171004,"중구",20,9,2,2,0,16.6708333333333,NA,1.69583333333333,NA,NA
"3325",20171005,"강남구",13,6,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3326",20171005,"강동구",16,7,2,1,0,18.4041666666667,NA,2.1625,NA,NA
"3327",20171005,"강북구",11,6,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3328",20171005,"관악구",16,6,2,1,0,18.4041666666667,NA,2.1625,NA,NA
"3329",20171005,"광진구",12,7,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3330",20171005,"구로구",14,8,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3331",20171005,"노원구",20,10,2,2,0,18.4041666666667,NA,2.1625,NA,NA
"3332",20171005,"서대문구",13,7,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3333",20171005,"송파구",15,7,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3334",20171005,"양천구",14,9,1,2,0,18.4041666666667,NA,2.1625,NA,NA
"3335",20171005,"영등포구",16,6,2,1,0,18.4041666666667,NA,2.1625,NA,NA
"3336",20171005,"중구",15,8,1,1,0,18.4041666666667,NA,2.1625,NA,NA
"3337",20171006,"강남구",10,5,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3338",20171006,"강동구",12,6,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3339",20171006,"강북구",8,5,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3340",20171006,"관악구",13,6,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3341",20171006,"광진구",9,6,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3342",20171006,"구로구",11,7,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3343",20171006,"노원구",16,8,2,1,0,18.8666666666667,0.1,2.35,NA,0
"3344",20171006,"서대문구",11,7,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3345",20171006,"송파구",10,6,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3346",20171006,"양천구",12,8,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3347",20171006,"영등포구",13,6,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3348",20171006,"중구",12,7,1,1,0,18.8666666666667,0.1,2.35,NA,0
"3349",20171007,"강남구",7,5,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3350",20171007,"강동구",9,5,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3351",20171007,"강북구",5,3,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3352",20171007,"관악구",13,7,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3353",20171007,"광진구",6,4,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3354",20171007,"구로구",10,7,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3355",20171007,"노원구",10,5,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3356",20171007,"서대문구",9,7,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3357",20171007,"송파구",9,5,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3358",20171007,"양천구",9,6,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3359",20171007,"영등포구",14,7,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3360",20171007,"중구",9,5,1,1,0,21.3708333333333,0.025,1.1875,NA,0
"3361",20171008,"강남구",16,12,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3362",20171008,"강동구",21,12,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3363",20171008,"강북구",12,9,1,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3364",20171008,"관악구",20,13,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3365",20171008,"광진구",15,12,1,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3366",20171008,"구로구",21,15,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3367",20171008,"노원구",20,13,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3368",20171008,"서대문구",18,14,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3369",20171008,"송파구",18,12,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3370",20171008,"양천구",20,16,2,3,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3371",20171008,"영등포구",25,13,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3372",20171008,"중구",19,13,2,2,0,23.0083333333333,NA,1.51666666666667,NA,NA
"3373",20171009,"강남구",26,20,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3374",20171009,"강동구",29,17,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3375",20171009,"강북구",22,17,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3376",20171009,"관악구",26,15,2,2,0,22.5791666666667,0,1.44583333333333,NA,0
"3377",20171009,"광진구",24,18,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3378",20171009,"구로구",23,18,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3379",20171009,"노원구",30,20,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3380",20171009,"서대문구",24,19,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3381",20171009,"송파구",25,17,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3382",20171009,"양천구",26,21,2,4,0,22.5791666666667,0,1.44583333333333,NA,0
"3383",20171009,"영등포구",27,15,2,2,0,22.5791666666667,0,1.44583333333333,NA,0
"3384",20171009,"중구",24,17,2,3,0,22.5791666666667,0,1.44583333333333,NA,0
"3385",20171010,"강남구",30,22,2,4,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3386",20171010,"강동구",33,17,3,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3387",20171010,"강북구",23,16,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3388",20171010,"관악구",27,15,2,2,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3389",20171010,"광진구",26,19,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3390",20171010,"구로구",29,20,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3391",20171010,"노원구",27,17,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3392",20171010,"서대문구",27,19,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3393",20171010,"송파구",27,16,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3394",20171010,"양천구",29,22,2,4,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3395",20171010,"영등포구",32,17,3,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3396",20171010,"중구",29,19,2,3,0,21.2916666666667,0.02,1.13333333333333,NA,0
"3397",20171011,"강남구",11,7,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3398",20171011,"강동구",12,6,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3399",20171011,"강북구",6,4,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3400",20171011,"관악구",13,5,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3401",20171011,"광진구",10,6,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3402",20171011,"구로구",10,8,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3403",20171011,"노원구",16,9,2,2,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3404",20171011,"서대문구",10,6,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3405",20171011,"송파구",9,6,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3406",20171011,"양천구",13,8,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3407",20171011,"영등포구",14,6,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3408",20171011,"중구",11,6,1,1,0,16.2833333333333,1.69166666666667,3.05,NA,1
"3409",20171012,"강남구",19,11,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3410",20171012,"강동구",23,10,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3411",20171012,"강북구",15,8,1,1,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3412",20171012,"관악구",22,11,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3413",20171012,"광진구",18,11,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3414",20171012,"구로구",15,9,1,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3415",20171012,"노원구",24,13,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3416",20171012,"서대문구",21,13,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3417",20171012,"송파구",19,9,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3418",20171012,"양천구",23,15,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3419",20171012,"영등포구",28,12,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3420",20171012,"중구",20,12,2,2,0,11.5904761904762,NA,2.07619047619048,NA,NA
"3421",20171013,"강남구",25,15,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3422",20171013,"강동구",29,13,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3423",20171013,"강북구",19,11,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3424",20171013,"관악구",26,13,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3425",20171013,"광진구",23,15,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3426",20171013,"구로구",30,17,2,3,0,12.3916666666667,NA,3.0125,NA,NA
"3427",20171013,"노원구",30,17,2,3,0,12.3916666666667,NA,3.0125,NA,NA
"3428",20171013,"서대문구",25,16,2,3,0,12.3916666666667,NA,3.0125,NA,NA
"3429",20171013,"송파구",25,13,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3430",20171013,"양천구",33,20,3,3,0,12.3916666666667,NA,3.0125,NA,NA
"3431",20171013,"영등포구",34,14,3,2,0,12.3916666666667,NA,3.0125,NA,NA
"3432",20171013,"중구",25,15,2,2,0,12.3916666666667,NA,3.0125,NA,NA
"3433",20171014,"강남구",21,12,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3434",20171014,"강동구",25,11,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3435",20171014,"강북구",17,9,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3436",20171014,"관악구",23,10,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3437",20171014,"광진구",19,11,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3438",20171014,"구로구",21,13,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3439",20171014,"노원구",27,14,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3440",20171014,"서대문구",19,11,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3441",20171014,"송파구",21,10,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3442",20171014,"양천구",30,17,2,3,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3443",20171014,"영등포구",27,11,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3444",20171014,"중구",20,11,2,2,0,14.4166666666667,NA,1.72222222222222,NA,NA
"3445",20171015,"강남구",19,10,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3446",20171015,"강동구",24,10,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3447",20171015,"강북구",14,8,1,1,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3448",20171015,"관악구",23,10,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3449",20171015,"광진구",18,11,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3450",20171015,"구로구",20,13,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3451",20171015,"노원구",26,13,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3452",20171015,"서대문구",19,11,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3453",20171015,"송파구",21,11,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3454",20171015,"양천구",25,14,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3455",20171015,"영등포구",25,11,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3456",20171015,"중구",21,12,2,2,0,15.5583333333333,NA,1.77083333333333,NA,NA
"3457",20171016,"강남구",26,14,2,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3458",20171016,"강동구",33,15,3,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3459",20171016,"강북구",21,12,2,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3460",20171016,"관악구",29,13,2,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3461",20171016,"광진구",24,15,2,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3462",20171016,"구로구",28,16,2,3,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3463",20171016,"노원구",34,19,3,3,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3464",20171016,"서대문구",29,17,2,3,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3465",20171016,"송파구",27,14,2,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3466",20171016,"양천구",38,23,3,4,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3467",20171016,"영등포구",39,15,3,2,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3468",20171016,"중구",28,16,2,3,0,16.7416666666667,NA,1.81666666666667,NA,NA
"3469",20171017,"강남구",33,19,3,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3470",20171017,"강동구",40,17,3,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3471",20171017,"강북구",26,16,2,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3472",20171017,"관악구",37,20,3,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3473",20171017,"광진구",29,18,2,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3474",20171017,"구로구",38,23,3,4,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3475",20171017,"노원구",38,21,3,4,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3476",20171017,"서대문구",32,17,3,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3477",20171017,"송파구",36,18,3,3,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3478",20171017,"양천구",53,28,5,5,1,16.1833333333333,NA,1.39166666666667,NA,NA
"3479",20171017,"영등포구",52,20,5,3,1,16.1833333333333,NA,1.39166666666667,NA,NA
"3480",20171017,"중구",36,22,3,4,0,16.1833333333333,NA,1.39166666666667,NA,NA
"3481",20171018,"강남구",20,12,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3482",20171018,"강동구",26,11,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3483",20171018,"강북구",19,12,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3484",20171018,"관악구",25,12,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3485",20171018,"광진구",21,13,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3486",20171018,"구로구",21,14,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3487",20171018,"노원구",30,18,2,3,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3488",20171018,"서대문구",21,9,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3489",20171018,"송파구",22,12,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3490",20171018,"양천구",28,17,2,3,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3491",20171018,"영등포구",27,12,2,2,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3492",20171018,"중구",25,16,2,3,0,16.3666666666667,0.0111111111111111,2.425,NA,0
"3493",20171019,"강남구",16,9,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3494",20171019,"강동구",16,9,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3495",20171019,"강북구",11,7,1,1,0,16.9958333333333,0,1.94583333333333,NA,0
"3496",20171019,"관악구",20,9,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3497",20171019,"광진구",14,9,1,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3498",20171019,"구로구",18,11,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3499",20171019,"노원구",22,13,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3500",20171019,"서대문구",16,10,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3501",20171019,"송파구",16,8,2,1,0,16.9958333333333,0,1.94583333333333,NA,0
"3502",20171019,"양천구",19,12,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3503",20171019,"영등포구",22,10,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3504",20171019,"중구",18,11,2,2,0,16.9958333333333,0,1.94583333333333,NA,0
"3505",20171020,"강남구",26,15,2,2,0,16.975,NA,1.47083333333333,NA,NA
"3506",20171020,"강동구",34,14,3,2,0,16.975,NA,1.47083333333333,NA,NA
"3507",20171020,"강북구",23,13,2,2,0,16.975,NA,1.47083333333333,NA,NA
"3508",20171020,"관악구",29,14,2,2,0,16.975,NA,1.47083333333333,NA,NA
"3509",20171020,"광진구",23,14,2,2,0,16.975,NA,1.47083333333333,NA,NA
"3510",20171020,"구로구",28,17,2,3,0,16.975,NA,1.47083333333333,NA,NA
"3511",20171020,"노원구",33,19,3,3,0,16.975,NA,1.47083333333333,NA,NA
"3512",20171020,"서대문구",30,16,2,3,0,16.975,NA,1.47083333333333,NA,NA
"3513",20171020,"송파구",26,12,2,2,0,16.975,NA,1.47083333333333,NA,NA
"3514",20171020,"양천구",48,25,4,4,0,16.975,NA,1.47083333333333,NA,NA
"3515",20171020,"영등포구",39,16,3,3,0,16.975,NA,1.47083333333333,NA,NA
"3516",20171020,"중구",31,18,3,3,0,16.975,NA,1.47083333333333,NA,NA
"3517",20171021,"강남구",31,20,3,3,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3518",20171021,"강동구",37,16,3,3,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3519",20171021,"강북구",31,18,3,3,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3520",20171021,"관악구",39,19,3,3,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3521",20171021,"광진구",29,18,2,3,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3522",20171021,"구로구",37,24,3,4,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3523",20171021,"노원구",40,23,3,4,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3524",20171021,"서대문구",35,22,3,4,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3525",20171021,"송파구",35,17,3,3,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3526",20171021,"양천구",54,29,5,5,1,17.5083333333333,NA,1.27916666666667,NA,NA
"3527",20171021,"영등포구",53,21,5,4,1,17.5083333333333,NA,1.27916666666667,NA,NA
"3528",20171021,"중구",36,23,3,4,0,17.5083333333333,NA,1.27916666666667,NA,NA
"3529",20171022,"강남구",19,11,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3530",20171022,"강동구",24,10,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3531",20171022,"강북구",15,9,1,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3532",20171022,"관악구",22,11,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3533",20171022,"광진구",19,11,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3534",20171022,"구로구",26,14,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3535",20171022,"노원구",27,16,2,3,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3536",20171022,"서대문구",20,12,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3537",20171022,"송파구",20,10,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3538",20171022,"양천구",35,19,3,3,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3539",20171022,"영등포구",30,12,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3540",20171022,"중구",25,15,2,2,0,16.3333333333333,NA,3.22916666666667,NA,NA
"3541",20171023,"강남구",21,9,2,2,0,13.8291666666667,NA,1.375,NA,NA
"3542",20171023,"강동구",28,8,2,1,0,13.8291666666667,NA,1.375,NA,NA
"3543",20171023,"강북구",16,7,2,1,0,13.8291666666667,NA,1.375,NA,NA
"3544",20171023,"관악구",24,8,2,1,0,13.8291666666667,NA,1.375,NA,NA
"3545",20171023,"광진구",23,9,2,2,0,13.8291666666667,NA,1.375,NA,NA
"3546",20171023,"구로구",26,12,2,2,0,13.8291666666667,NA,1.375,NA,NA
"3547",20171023,"노원구",26,11,2,2,0,13.8291666666667,NA,1.375,NA,NA
"3548",20171023,"서대문구",23,11,2,2,0,13.8291666666667,NA,1.375,NA,NA
