2019년 집계구코드,도로명 주소
1123064040008 ,서울특별시 강남구 테헤란로22길 71
1123064040009 ,서울특별시 강남구 테헤란로10길 43
1123064040010 ,서울특별시 강남구 논현로75길 34
1123064041001 ,서울특별시 강남구 테헤란로14길 13
1123064050001 ,서울특별시 강남구 강남대로78길 35
1123064050002 ,서울특별시 강남구 테헤란로2길 34
1123064050003 ,서울특별시 강남구 역삼로3길 10
1123064050004 ,서울특별시 강남구 강남대로84길 23
1123064050301 ,서울특별시 강남구 테헤란로4길 46
1123064050601 ,서울특별시 강남구 강남대로84길 33
1123064060001 ,서울특별시 강남구 강남대로 308
1123064060002 ,서울특별시 강남구 강남대로66길 21
1123064060003 ,서울특별시 강남구 도곡로5길 11
1123064060401 ,서울특별시 강남구 강남대로 328
1123064070001 ,서울특별시 강남구 논현로 312
1123064070002 ,서울특별시 강남구 논현로67길 28-2
1123064070003 ,서울특별시 강남구 역삼로12길 14
1123064070004 ,서울특별시 강남구 논현로71길 26-1
1123064070005 ,서울특별시 강남구 논현로67길 46
1123064070006 ,서울특별시 강남구 논현로63길 56
1123064070007 ,서울특별시 강남구 도곡로23길 36
1123064070008 ,서울특별시 강남구 도곡로19길 24
1123064070301 ,서울특별시 강남구 도곡로21길 15
1123064070501 ,서울특별시 강남구 도곡로7길 22
1123064071201 ,서울특별시 강남구 도곡로13길 19
1123065010001 ,서울특별시 강남구 테헤란로 322
1123065010002 ,서울특별시 강남구 선릉로85길 27
1123065010101 ,서울특별시 강남구 역삼로 307
1123065010102 ,서울특별시 강남구 역삼로 307
1123065010103 ,서울특별시 강남구 역삼로 307
1123065010201 ,서울특별시 강남구 역삼로 309
1123065010202 ,서울특별시 강남구 역삼로 309
1123065010301 ,서울특별시 강남구 역삼로 315-1
1123065010401 ,서울특별시 강남구 선릉로 423
1123065010601 ,서울특별시 강남구 언주로86길 11
1123065010701 ,서울특별시 강남구 언주로86길 12
1123065011101 ,서울특별시 강남구 테헤란로52길 16
1123065011102 ,서울특별시 강남구 테헤란로52길 16
1123065011401 ,서울특별시 강남구 언주로 420
1123065011402 ,서울특별시 강남구 언주로 420
1123065011403 ,서울특별시 강남구 언주로 420
1123065020001 ,서울특별시 강남구 언주로85길 24
1123065020002 ,서울특별시 강남구 역삼로25길 37
1123065020003 ,서울특별시 강남구 역삼로25길 16-7
1123065020004 ,서울특별시 강남구 논현로76길 32
1123065020005 ,서울특별시 강남구 역삼로 251
1123065020006 ,서울특별시 강남구 언주로81길 19
1123065020007 ,서울특별시 강남구 언주로81길 39
1123065020201 ,서울특별시 강남구 언주로 427
1123065021101 ,서울특별시 강남구 언주로85길 13
1123065030002 ,서울특별시 강남구 언주로70길 18-6
1123065030003 ,서울특별시 강남구 역삼로 310
1123065030004 ,서울특별시 강남구 도곡로43길 10
1123065030005 ,서울특별시 강남구 선릉로63길 7
1123065030101 ,서울특별시 강남구 도곡로43길 20
1123065030102 ,서울특별시 강남구 도곡로43길 20
1123065030103 ,서울특별시 강남구 도곡로43길 20
1123065030201 ,서울특별시 강남구 도곡로43길 21
1123065030202 ,서울특별시 강남구 도곡로43길 21
1123065030501 ,서울특별시 강남구 도곡로57길 12
1123065030601 ,서울특별시 강남구 역삼로 306
1123065030602 ,서울특별시 강남구 역삼로 306
1123065030603 ,서울특별시 강남구 언주로 333
1123065030701 ,서울특별시 강남구 역삼로 314
1123065030702 ,서울특별시 강남구 역삼로 314
1123065030901 ,서울특별시 강남구 언주로 316
1123065031101 ,서울특별시 강남구 언주로 332
1123065031102 ,서울특별시 강남구 언주로 332
1123065031103 ,서울특별시 강남구 언주로 332
1123065031104 ,서울특별시 강남구 언주로 332
1123065031105 ,서울특별시 강남구 언주로 332
1123065031401 ,서울특별시 강남구 선릉로69길 19
1123065031402 ,서울특별시 강남구 선릉로69길 19
1123065031403 ,서울특별시 강남구 선릉로69길 19
1123065031404 ,서울특별시 강남구 선릉로69길 19
1123065031405 ,서울특별시 강남구 선릉로69길 19
1123065031406 ,서울특별시 강남구 선릉로69길 19
1123065031501 ,서울특별시 강남구 선릉로69길 20
1123065031502 ,서울특별시 강남구 선릉로69길 20
1123065031503 ,서울특별시 강남구 선릉로69길 20
1123065031504 ,서울특별시 강남구 선릉로69길 20
1123065031505 ,서울특별시 강남구 선릉로69길 20
1123065040001 ,서울특별시 강남구 논현로66길 29
1123065040002 ,서울특별시 강남구 언주로69길 17
1123065040003 ,서울특별시 강남구 역삼로38길 8
1123065040004 ,서울특별시 강남구 논현로70길 28
1123065040005 ,서울특별시 강남구 역삼로34길 19
1123065040006 ,서울특별시 강남구 도곡로 203
1123065040007 ,서울특별시 강남구 논현로64길 19
1123065040008 ,서울특별시 강남구 논현로68길 15
1123065040009 ,서울특별시 강남구 언주로65길 23
1123065040010 ,서울특별시 강남구 언주로67길 8
1123065040011 ,서울특별시 강남구 도곡로 237
1123065040012 ,서울특별시 강남구 언주로67길 29
1123066010001 ,서울특별시 강남구 남부순환로375길 10
1123066010002 ,서울특별시 강남구 남부순환로379길 43
1123066010003 ,서울특별시 강남구 도곡로 214
1123066010004 ,서울특별시 강남구 남부순환로 2745
1123066010005 ,서울특별시 강남구 남부순환로377길 26
1123066010401 ,서울특별시 강남구 남부순환로379길 14
1123066011501 ,서울특별시 강남구 언주로 203
1123066011601 ,서울특별시 강남구 논현로 218
1123066011602 ,서울특별시 강남구 논현로 218
1123066011701 ,서울특별시 강남구 도곡로 242
1123066011801 ,서울특별시 강남구 도곡로28길 8
1123066011802 ,서울특별시 강남구 도곡로28길 8
1123066020001 ,서울특별시 강남구 도곡로14길 21
1123066020002 ,서울특별시 강남구 강남대로44길 24
1123066020003 ,서울특별시 강남구 도곡로4길 13
1123066020004 ,서울특별시 강남구 남부순환로365길 54
1123066020005 ,서울특별시 강남구 남부순환로351길 4
1123066020006 ,서울특별시 강남구 남부순환로 2641
1123066020007 ,서울특별시 강남구 남부순환로359길 36
1123066020008 ,서울특별시 강남구 논현로57길 46
1123066020009 ,서울특별시 강남구 남부순환로351길 48
1123066020010 ,서울특별시 강남구 강남대로 262
1123066020101 ,서울특별시 강남구 도곡로18길 35
1123066020601 ,서울특별시 강남구 논현로51길 25
1123066021501 ,서울특별시 강남구 남부순환로363길 30
1123066021502 ,서울특별시 강남구 남부순환로363길 30
1123066021601 ,서울특별시 강남구 남부순환로363길 49
1123066021602 ,서울특별시 강남구 남부순환로363길 49
1123066021801 ,서울특별시 강남구 논현로41길 10
1123066022201 ,서울특별시 강남구 논현로 205
1123066022202 ,서울특별시 강남구 논현로 205
1123066022301 ,서울특별시 강남구 논현로 209
1123066022302 ,서울특별시 강남구 논현로 209
1123066022401 ,서울특별시 강남구 논현로 213
1123066022402 ,서울특별시 강남구 논현로 213
1123066022403 ,서울특별시 강남구 논현로 213
1123066022404 ,서울특별시 강남구 논현로 213
1123066022405 ,서울특별시 강남구 논현로 213
1123066022406 ,서울특별시 강남구 논현로 213
1123066022407 ,서울특별시 강남구 논현로 213
1123066022601 ,서울특별시 강남구 남부순환로365길 33
1123067010001 ,서울특별시 강남구 선릉로 225
1123067010002 ,서울특별시 강남구 선릉로 217
1123067010003 ,서울특별시 강남구 남부순환로 2807
1123067010101 ,서울특별시 강남구 남부순환로 2803
1123067010102 ,서울특별시 강남구 남부순환로 2803
1123067010103 ,서울특별시 강남구 남부순환로 2803
1123067010104 ,서울특별시 강남구 남부순환로 2803
1123067010105 ,서울특별시 강남구 남부순환로 2803
1123067010201 ,서울특별시 강남구 도곡로 306
1123067010301 ,서울특별시 강남구 도곡로 320
1123067010302 ,서울특별시 강남구 도곡로 320
1123067010303 ,서울특별시 강남구 도곡로 320
1123067010401 ,서울특별시 강남구 선릉로 221
1123067010402 ,서울특별시 강남구 선릉로 221
1123067010403 ,서울특별시 강남구 선릉로 221
1123067010404 ,서울특별시 강남구 선릉로 221
1123067010405 ,서울특별시 강남구 선릉로 221
1123067010406 ,서울특별시 강남구 선릉로 221
1123067010407 ,서울특별시 강남구 선릉로 221
1123067010408 ,서울특별시 강남구 선릉로 221
1123067010409 ,서울특별시 강남구 선릉로 221
1123067010410 ,서울특별시 강남구 선릉로 221
1123067010411 ,서울특별시 강남구 선릉로 221
1123067010412 ,서울특별시 강남구 선릉로 221
1123067010413 ,서울특별시 강남구 선릉로 221
1123067010414 ,서울특별시 강남구 선릉로 221
1123067010415 ,서울특별시 강남구 선릉로 221
1123067010416 ,서울특별시 강남구 선릉로 221
1123067010417 ,서울특별시 강남구 선릉로 221
1123067010418 ,서울특별시 강남구 선릉로 221
1123067020002 ,서울특별시 강남구 언주로30길 21
1123067020101 ,서울특별시 강남구 언주로 118
1123067020201 ,서울특별시 강남구 언주로30길 56
1123067020202 ,서울특별시 강남구 언주로30길 56
1123067020203 ,서울특별시 강남구 언주로30길 56
1123067020204 ,서울특별시 강남구 언주로30길 57
1123067020205 ,서울특별시 강남구 언주로30길 26
1123067020206 ,서울특별시 강남구 언주로30길 56
1123067020207 ,서울특별시 강남구 언주로30길 57
1123067020301 ,서울특별시 강남구 언주로30길 13
1123067020302 ,서울특별시 강남구 언주로30길 13
1123067020401 ,서울특별시 강남구 남부순환로 2806
1123067020402 ,서울특별시 강남구 언주로30길 21
1123067020601 ,서울특별시 강남구 언주로30길 10
1123067030001 ,서울특별시 강남구 논현로28길 50
1123067030002 ,서울특별시 강남구 남부순환로 2748
1123067030003 ,서울특별시 강남구 논현로28길 17
1123067030004 ,서울특별시 강남구 양재천로 199
1123067030005 ,서울특별시 강남구 논현로34길 20
1123067030401 ,서울특별시 강남구 언주로 117
1123067030402 ,서울특별시 강남구 언주로 117
1123067030403 ,서울특별시 강남구 언주로 117
1123067030501 ,서울특별시 강남구 언주로 123
1123067030502 ,서울특별시 강남구 언주로 123
1123067030503 ,서울특별시 강남구 언주로 123
1123067030601 ,서울특별시 강남구 남부순환로 2740
1123067030701 ,서울특별시 강남구 언주로29길 34
1123068010001 ,서울특별시 강남구 선릉로 103
1123068010101 ,서울특별시 강남구 개포로 311
1123068010201 ,서울특별시 강남구 개포로 307
1123068010202 ,서울특별시 강남구 개포로 307
1123068010203 ,서울특별시 강남구 개포로 307
1123068010301 ,서울특별시 강남구 언주로 110
1123068010302 ,서울특별시 강남구 언주로 110
1123068010303 ,서울특별시 강남구 언주로 110
1123068010304 ,서울특별시 강남구 언주로 110
1123068010401 ,서울특별시 강남구 개포로 303
1123068010402 ,서울특별시 강남구 개포로 303
1123068010403 ,서울특별시 강남구 개포로 303
1123068020001 ,서울특별시 강남구 선릉로 7
1123068020002 ,서울특별시 강남구 선릉로 29
1123068020101 ,서울특별시 강남구 개포로 310
1123068020102 ,서울특별시 강남구 개포로 310
1123068030001 ,서울특별시 강남구 양재대로 478
1123071010001 ,서울특별시 강남구 개포로31길 11
1123071010002 ,서울특별시 강남구 개포로 263
1123071010003 ,서울특별시 강남구 개포로31길 48
1123071010004 ,서울특별시 강남구 개포로25길 13-8
1123071010005 ,서울특별시 강남구 개포로25길 6
1123071010006 ,서울특별시 강남구 개포로17길 30-1
1123071010007 ,서울특별시 강남구 개포로17길 9-3
1123071010008 ,서울특별시 강남구 개포로15길 23
1123071010501 ,서울특별시 강남구 언주로 107
1123071010502 ,서울특별시 강남구 언주로 107
1123071010503 ,서울특별시 강남구 언주로 107
1123071010504 ,서울특별시 강남구 언주로 107
1123071020001 ,서울특별시 강남구 개포로32길 17
1123071020002 ,서울특별시 강남구 개포로24길 18
1123071020003 ,서울특별시 강남구 개포로30길 5
1123071020004 ,서울특별시 강남구 개포로38길 18
1123071020005 ,서울특별시 강남구 개포로26길 27
1123071020006 ,서울특별시 강남구 개포로22길 65
1123071030001 ,서울특별시 강남구 논현로2길 22
1123071030002 ,서울특별시 강남구 논현로8길 57
1123071030003 ,서울특별시 강남구 논현로6길 16
1123071030004 ,서울특별시 강남구 언주로 3
1123071030005 ,서울특별시 강남구 개포로22길 5
1123071030006 ,서울특별시 강남구 개포로20길 56
1123071030007 ,서울특별시 강남구 개포로20길 37
1123071030008 ,서울특별시 강남구 논현로18길 14-10
1123071030009 ,서울특별시 강남구 논현로2길 54
1123071030010 ,서울특별시 강남구 논현로16길 10-5
1123071030011 ,서울특별시 강남구 논현로18길 10-12
1123071030012 ,서울특별시 강남구 논현로16길 23
1123071030013 ,서울특별시 강남구 논현로2길 63
1123071030014 ,서울특별시 강남구 논현로12길 9-9
1123071030015 ,서울특별시 강남구 논현로6길 26-12
1123071030016 ,서울특별시 강남구 논현로6길 10-10
1123071030017 ,서울특별시 강남구 논현로6길 36-9
1123071030018 ,서울특별시 강남구 논현로10길 20
1123071030019 ,서울특별시 강남구 논현로8길 54-6
1123071031001 ,서울특별시 강남구 언주로 3
1123071031002 ,서울특별시 강남구 언주로 3
1123071040001 ,서울특별시 강남구 양재대로 340
1123072010001 ,서울특별시 강남구 광평로31길 74
1123072010002 ,서울특별시 강남구 일원로 115
1123072010003 ,서울특별시 강남구 광평로3길 11
1123072010004 ,서울특별시 강남구 광평로5길 6
1123072010101 ,서울특별시 강남구 일원로 120
1123072010102 ,서울특별시 강남구 일원로 120
1123072010103 ,서울특별시 강남구 일원로 120
1123072010104 ,서울특별시 강남구 일원로 120
1123072010105 ,서울특별시 강남구 일원로 120
1123072010201 ,서울특별시 강남구 광평로19길 15
1123072010202 ,서울특별시 강남구 광평로19길 15
1123072010203 ,서울특별시 강남구 광평로19길 15
1123072010204 ,서울특별시 강남구 광평로19길 15
1123072010205 ,서울특별시 강남구 광평로19길 15
1123072010301 ,서울특별시 강남구 일원로14길 25
1123072010302 ,서울특별시 강남구 일원로14길 25
1123072010303 ,서울특별시 강남구 일원로14길 25
1123072010304 ,서울특별시 강남구 일원로14길 25
1123072010305 ,서울특별시 강남구 일원로14길 25
1123072010306 ,서울특별시 강남구 일원로14길 25
1123072010401 ,서울특별시 강남구 광평로19길 10
1123072010402 ,서울특별시 강남구 광평로19길 10
1123072010403 ,서울특별시 강남구 광평로19길 10
1123072010404 ,서울특별시 강남구 광평로19길 10
1123072010405 ,서울특별시 강남구 광평로19길 10
1123072010406 ,서울특별시 강남구 광평로19길 10
1123072010501 ,서울특별시 강남구 광평로31길 27
1123072010502 ,서울특별시 강남구 광평로31길 27
1123072010503 ,서울특별시 강남구 광평로31길 27
1123072010504 ,서울특별시 강남구 광평로31길 27
1123072010505 ,서울특별시 강남구 광평로31길 27
1123072020001 ,서울특별시 강남구 광평로10길 50
1123072020101 ,서울특별시 강남구 광평로10길 6
1123072020102 ,서울특별시 강남구 광평로10길 6
1123072020103 ,서울특별시 강남구 광평로10길 6
1123072020104 ,서울특별시 강남구 광평로10길 6
1123072020201 ,서울특별시 강남구 일원로 127
1123072020202 ,서울특별시 강남구 일원로 127
1123072020203 ,서울특별시 강남구 일원로 127
1123072020301 ,서울특별시 강남구 광평로10길 15
1123072020302 ,서울특별시 강남구 광평로10길 15
1123072020303 ,서울특별시 강남구 광평로10길 15
1123072020304 ,서울특별시 강남구 광평로10길 15
1123072020305 ,서울특별시 강남구 광평로10길 15
1123072020401 ,서울특별시 강남구 광평로10길 50
1123072020402 ,서울특별시 강남구 광평로10길 50
1123072020501 ,서울특별시 강남구 광평로34길 55
1123072020502 ,서울특별시 강남구 광평로34길 55
1123072020503 ,서울특별시 강남구 광평로34길 55
1123072020504 ,서울특별시 강남구 광평로34길 55
1123072020505 ,서울특별시 강남구 광평로34길 55
1123073010101 ,서울특별시 강남구 양재대로55길 10
1123073010102 ,서울특별시 강남구 양재대로55길 10
1123073010103 ,서울특별시 강남구 양재대로55길 10
1123073010104 ,서울특별시 강남구 양재대로55길 10
1123073010105 ,서울특별시 강남구 양재대로55길 10
1123073010106 ,서울특별시 강남구 양재대로55길 10
1123073010107 ,서울특별시 강남구 양재대로55길 10
1123073010108 ,서울특별시 강남구 양재대로55길 10
1123073010201 ,서울특별시 강남구 양재대로55길 12
1123073010202 ,서울특별시 강남구 남부순환로 3318
1123073010203 ,서울특별시 강남구 양재대로55길 12
1123073010204 ,서울특별시 강남구 양재대로55길 12
1123073020001 ,서울특별시 강남구 양재대로39길 19
1123073020002 ,서울특별시 강남구 양재대로55길 19
1123073020003 ,서울특별시 강남구 일원로3길 71
1123073020004 ,서울특별시 강남구 양재대로49길 19
1123073020005 ,서울특별시 강남구 양재대로33길 19
1123073020006 ,서울특별시 강남구 일원로9길 7
1123073020007 ,서울특별시 강남구 양재대로27길 5
1123073020008 ,서울특별시 강남구 개포로130길 27-7
1123073020009 ,서울특별시 강남구 양재대로37길 10
1123073020010 ,서울특별시 강남구 개포로128길 14-3
1123073020011 ,서울특별시 강남구 양재대로41길 22
1123073020012 ,서울특별시 강남구 개포로136길 12
1123073020013 ,서울특별시 강남구 개포로128길 25
1123073020014 ,서울특별시 강남구 일원로9길 52
1123073020015 ,서울특별시 강남구 개포로138길 25
1123073020016 ,서울특별시 강남구 양재대로45길 19
1123073020017 ,서울특별시 강남구 개포로116길 15
1123073020018 ,서울특별시 강남구 일원로5길 80
1123073020019 ,서울특별시 강남구 개포로120길 29
1123074010001 ,서울특별시 강남구 남부순환로 3165
1123074020001 ,서울특별시 강남구 개포로 625
1123074020002 ,서울특별시 강남구 개포로 605
1123074020101 ,서울특별시 강남구 개포로109길 21
1123074020102 ,서울특별시 강남구 개포로109길 21
1123074020103 ,서울특별시 강남구 개포로109길 21
1123074020104 ,서울특별시 강남구 개포로109길 21
1123074020105 ,서울특별시 강남구 개포로109길 21
1123074020106 ,서울특별시 강남구 개포로109길 21
1123074020201 ,서울특별시 강남구 개포로109길 69
1123074020301 ,서울특별시 강남구 개포로109길 9
1123074020302 ,서울특별시 강남구 개포로109길 9
1123074020303 ,서울특별시 강남구 개포로109길 5
1123074020304 ,서울특별시 강남구 개포로109길 5
1123074020305 ,서울특별시 강남구 개포로109길 9
1123074020306 ,서울특별시 강남구 개포로109길 5
1123074020307 ,서울특별시 강남구 개포로109길 5
1123074020308 ,서울특별시 강남구 개포로109길 9
1123074020309 ,서울특별시 강남구 개포로109길 9
1123074020310 ,서울특별시 강남구 개포로109길 5
1123074020311 ,서울특별시 강남구 개포로109길 9
1123074020312 ,서울특별시 강남구 개포로109길 5
1123074020313 ,서울특별시 강남구 개포로109길 9
1123074020314 ,서울특별시 강남구 개포로109길 9
1123074030001 ,서울특별시 강남구 일원로8길 37
1123074030201 ,서울특별시 강남구 개포로110길 36
1123074030301 ,서울특별시 강남구 개포로110길 43
1123074030302 ,서울특별시 강남구 개포로110길 43
1123074030501 ,서울특별시 강남구 개포로110길 15
1123074030502 ,서울특별시 강남구 개포로110길 15
1123074030503 ,서울특별시 강남구 개포로110길 15
1123074030504 ,서울특별시 강남구 개포로110길 15
1123074030505 ,서울특별시 강남구 개포로110길 15
1123075010001 ,서울특별시 강남구 광평로 295
1123075010002 ,서울특별시 강남구 광평로59길 57
1123075010101 ,서울특별시 강남구 광평로51길 22
1123075010102 ,서울특별시 강남구 광평로51길 22
1123075010103 ,서울특별시 강남구 광평로51길 22
1123075010201 ,서울특별시 강남구 광평로51길 27
1123075010202 ,서울특별시 강남구 광평로51길 27
1123075010203 ,서울특별시 강남구 광평로51길 27
1123075010204 ,서울특별시 강남구 광평로51길 27
1123075010301 ,서울특별시 강남구 광평로51길 49
1123075010302 ,서울특별시 강남구 광평로51길 49
1123075010303 ,서울특별시 강남구 광평로51길 49
1123075010304 ,서울특별시 강남구 광평로51길 49
1123075010305 ,서울특별시 강남구 광평로51길 49
1123075010306 ,서울특별시 강남구 광평로51길 49
1123075010307 ,서울특별시 강남구 광평로51길 49
1123075010308 ,서울특별시 강남구 광평로51길 49
1123075020101 ,서울특별시 강남구 광평로47길 17
1123075020102 ,서울특별시 강남구 광평로47길 17
1123075020103 ,서울특별시 강남구 광평로39길 105
1123075020104 ,서울특별시 강남구 광평로47길 17
1123075020105 ,서울특별시 강남구 광평로47길 17
1123075020201 ,서울특별시 강남구 광평로39길 3
1123075020202 ,서울특별시 강남구 광평로39길 3
1123075030001 ,서울특별시 강남구 광평로34길 25-17
1123075030101 ,서울특별시 강남구 광평로34길 35
1123075030102 ,서울특별시 강남구 광평로34길 35
1123075040001 ,서울특별시 강남구 밤고개로5길 46-13
1123075040101 ,서울특별시 강남구 광평로56길 11
1123075040102 ,서울특별시 강남구 광평로56길 11
1123075040103 ,서울특별시 강남구 광평로56길 11
1123075040104 ,서울특별시 강남구 광평로56길 11
1123075040105 ,서울특별시 강남구 광평로56길 11
1123076010001 ,서울특별시 강남구 자곡로 101
1123076010002 ,서울특별시 강남구 헌릉로569길 39-5
1123076010003 ,서울특별시 강남구 헌릉로569길 52-23
1123076010004 ,서울특별시 강남구 자곡로7길 8-1
1123076010005 ,서울특별시 강남구 밤고개로 286-1
1123076010006 ,서울특별시 강남구 자곡로 78
1123076010007 ,서울특별시 강남구 헌릉로571길 50-2
1123076010008 ,서울특별시 강남구 밤고개로24길 40-7
1123076010009 ,서울특별시 강남구 자곡로 201
1123076010010 ,서울특별시 강남구 헌릉로571길 20
1123076010011 ,서울특별시 강남구 자곡로 202
1123076010012 ,서울특별시 강남구 자곡로 174-10
1123076010013 ,서울특별시 강남구 자곡로 192
1123076010101 ,서울특별시 강남구 자곡로 21
1123076010102 ,서울특별시 강남구 자곡로 21
1123076010103 ,서울특별시 강남구 자곡로 21
1123076010104 ,서울특별시 강남구 자곡로 21
1123076010105 ,서울특별시 강남구 자곡로 21
1123076010106 ,서울특별시 강남구 자곡로 21
1123076010201 ,서울특별시 강남구 헌릉로571길 20
1123076010202 ,서울특별시 강남구 헌릉로571길 20
1123076010203 ,서울특별시 강남구 헌릉로571길 20
1123076010204 ,서울특별시 강남구 헌릉로571길 20
1123076010205 ,서울특별시 강남구 헌릉로571길 20
1123076010301 ,서울특별시 강남구 자곡로 101
1123076010302 ,서울특별시 강남구 자곡로 101
1123076010303 ,서울특별시 강남구 자곡로 101
1123076010304 ,서울특별시 강남구 자곡로 101
1123076010305 ,서울특별시 강남구 자곡로 101
1123076010306 ,서울특별시 강남구 자곡로 101
1123076010401 ,서울특별시 강남구 자곡로 175
1123076010402 ,서울특별시 강남구 자곡로 175
1123076010403 ,서울특별시 강남구 자곡로 175
1123076010404 ,서울특별시 강남구 자곡로 175
1123076010501 ,서울특별시 강남구 자곡로3길 22
1123076010502 ,서울특별시 강남구 자곡로3길 22
1123076010503 ,서울특별시 강남구 자곡로3길 22
1123076010504 ,서울특별시 강남구 자곡로3길 22
1123076010601 ,서울특별시 강남구 자곡로3길 45
1123076010602 ,서울특별시 강남구 자곡로3길 45
1123076010603 ,서울특별시 강남구 자곡로3길 45
1123076010701 ,서울특별시 강남구 자곡로3길 21
1123076010702 ,서울특별시 강남구 자곡로3길 21
1123076010703 ,서울특별시 강남구 자곡로3길 21
1123076010704 ,서울특별시 강남구 자곡로3길 21
1123076010705 ,서울특별시 강남구 자곡로3길 21
1123076010901 ,서울특별시 강남구 자곡로 204-5
1123076011001 ,서울특별시 강남구 밤고개로26길 50
1123076011002 ,서울특별시 강남구 밤고개로26길 50
1123076020001 ,서울특별시 강남구 밤고개로27길 7-39
1123076020002 ,서울특별시 강남구 헌릉로745길 49
1123076020003 ,서울특별시 강남구 밤고개로5길 46-13
1123076020101 ,서울특별시 강남구 자곡로 260
1123076020102 ,서울특별시 강남구 자곡로 260
1123076020103 ,서울특별시 강남구 자곡로 260
1123076020104 ,서울특별시 강남구 자곡로 260
1123076020105 ,서울특별시 강남구 자곡로 260
1123076020106 ,서울특별시 강남구 자곡로 260
1123076020107 ,서울특별시 강남구 자곡로 260
1123076020108 ,서울특별시 강남구 자곡로 260
1123076020201 ,서울특별시 강남구 밤고개로21길 25
1123076020202 ,서울특별시 강남구 밤고개로21길 25
1123076020203 ,서울특별시 강남구 밤고개로21길 25
1123076020204 ,서울특별시 강남구 밤고개로21길 25
1123076020205 ,서울특별시 강남구 밤고개로21길 25
1123076020206 ,서울특별시 강남구 밤고개로21길 25
1123076020301 ,서울특별시 강남구 밤고개로27길 20
1123076030001 ,서울특별시 강남구 헌릉로618길 11
1123076030002 ,서울특별시 강남구 헌릉로590길 50
1123076030101 ,서울특별시 강남구 헌릉로590길 10
1123076030102 ,서울특별시 강남구 헌릉로590길 10
1123076030201 ,서울특별시 강남구 헌릉로590길 11
1123076030202 ,서울특별시 강남구 헌릉로590길 11
1123076030301 ,서울특별시 강남구 헌릉로590길 63
1123076030302 ,서울특별시 강남구 헌릉로590길 63
1123076030303 ,서울특별시 강남구 헌릉로590길 109-30
1123076030401 ,서울특별시 강남구 헌릉로590길 88
1123076030402 ,서울특별시 강남구 헌릉로590길 88
1123076030501 ,서울특별시 강남구 헌릉로590길 100
1123076030502 ,서울특별시 강남구 헌릉로590길 100
1123077010001 ,서울특별시 강남구 압구정로 311
1123077010101 ,서울특별시 강남구 압구정로 309
1123077010102 ,서울특별시 강남구 압구정로 309
1123077010103 ,서울특별시 강남구 압구정로 309
1123077010201 ,서울특별시 강남구 압구정로 321
1123077010202 ,서울특별시 강남구 압구정로 321
1123077010203 ,서울특별시 강남구 압구정로 313
1123077010204 ,서울특별시 강남구 압구정로 347
1123077010205 ,서울특별시 강남구 압구정로 321
1123077010206 ,서울특별시 강남구 압구정로 347
1123077010207 ,서울특별시 강남구 압구정로 321
1123077010208 ,서울특별시 강남구 압구정로 313
1123077010209 ,서울특별시 강남구 압구정로61길 37
1123077010210 ,서울특별시 강남구 압구정로 407
1123077010211 ,서울특별시 강남구 압구정로 313
1123077010212 ,서울특별시 강남구 압구정로 401
1123077010213 ,서울특별시 강남구 압구정로 321
1123077020001 ,서울특별시 강남구 압구정로39길 20
1123077020002 ,서울특별시 강남구 압구정로29길 49
1123077020101 ,서울특별시 강남구 압구정로29길 71
1123077020102 ,서울특별시 강남구 압구정로 201
1123077020103 ,서울특별시 강남구 압구정로29길 57
1123077020104 ,서울특별시 강남구 압구정로 201
1123077020105 ,서울특별시 강남구 압구정로29길 57
1123077020106 ,서울특별시 강남구 압구정로29길 71
1123077020107 ,서울특별시 강남구 압구정로33길 70
1123077020108 ,서울특별시 강남구 압구정로39길 29
1123077020109 ,서울특별시 강남구 압구정로 201
1123077020110 ,서울특별시 강남구 압구정로29길 71
1123077020111 ,서울특별시 강남구 압구정로29길 71
1123077020112 ,서울특별시 강남구 압구정로29길 71
1123077020113 ,서울특별시 강남구 압구정로29길 23
1123077020114 ,서울특별시 강남구 압구정로 201
1123077020115 ,서울특별시 강남구 압구정로 201
1123077020116 ,서울특별시 강남구 압구정로29길 68
1123077020117 ,서울특별시 강남구 압구정로29길 69
1123077020118 ,서울특별시 강남구 압구정로29길 71
1123077020119 ,서울특별시 강남구 압구정로 201
1123077020120 ,서울특별시 강남구 압구정로 201
1123077020201 ,서울특별시 강남구 압구정로29길 71
1123077020202 ,서울특별시 강남구 압구정로39길 58
1123077030001 ,서울특별시 강남구 도산대로49길 41
1123077030002 ,서울특별시 강남구 언주로164길 12
1123077030501 ,서울특별시 강남구 압구정로48길 15
1123077030601 ,서울특별시 강남구 압구정로50길 28
1123077040001 ,서울특별시 강남구 언주로167길 38
1123077040002 ,서울특별시 강남구 압구정로36길 17
1123077040003 ,서울특별시 강남구 논현로168길 20
1123077040004 ,서울특별시 강남구 논현로160길 31
1123077040005 ,서울특별시 강남구 논현로152길 11
1123077040006 ,서울특별시 강남구 언주로151길 19-1
1123077040007 ,서울특별시 강남구 언주로157길 8
1123078010001 ,서울특별시 강남구 도산대로83길 46
1123078010002 ,서울특별시 강남구 도산대로85길 24
1123078010003 ,서울특별시 강남구 압구정로73길 30
1123078010004 ,서울특별시 강남구 도산대로99길 28-4
1123078010005 ,서울특별시 강남구 선릉로190길 64
1123078010006 ,서울특별시 강남구 도산대로83길 28
