"","name","lon","lat","addr_all"
"11520","1117054010404",126.8918232,37.4876957,"서울특별시 구로구 디지털로31길 90"
"11521","1117054010405",126.8918232,37.4876957,"서울특별시 구로구 디지털로31길 90"
"11522","1117054010406",126.8918232,37.4876957,"서울특별시 구로구 디지털로31길 90"
"11523","1117054010407",126.8918232,37.4876957,"서울특별시 구로구 디지털로31길 90"
"11524","1117054010501",126.8938235,37.4880037,"서울특별시 구로구 도림로20길 50"
"11525","1117054010601",126.8937531,37.4897123,"서울특별시 구로구 도림로22길 8"
"11526","1117054010602",126.8937531,37.4897123,"서울특별시 구로구 도림로22길 8"
"11527","1117054010603",126.8937531,37.4897123,"서울특별시 구로구 도림로22길 8"
"11528","1117054020001",126.8885342,37.4872152,"서울특별시 구로구 도림로 34-2"
"11529","1117054020002",126.8921456,37.4862522,"서울특별시 구로구 디지털로31길 109"
"11530","1117054020003",126.8897496,37.4845524,"서울특별시 구로구 디지털로27길 82"
"11531","1117054020004",126.8893582,37.4866265,"서울특별시 구로구 도림로12길 21"
"11532","1117054020005",126.8871957,37.4855204,"서울특별시 구로구 도림로6길 4"
"11533","1117054020006",126.8888099,37.4857789,"서울특별시 구로구 디지털로27라길 28"
"11534","1117054020007",126.892564,37.4837814,"서울특별시 구로구 디지털로27길 36"
"11535","1117054020101",126.8889808,37.4850047,"서울특별시 구로구 도림로6길 33-2"
"11536","1117054020102",126.8882725,37.4857972,"서울특별시 구로구 도림로10길 18-2"
"11537","1117054020103",126.8884847,37.4864354,"서울특별시 구로구 디지털로27라길 39-11"
"11538","1117054020104",126.888938,37.4871307,"서울특별시 구로구 도림로12길 5-10"
"11539","1117054020105",126.8890936,37.4860158,"서울특별시 구로구 디지털로27라길 32-3"
"11540","1117054020901",126.8902253,37.4859507,"서울특별시 구로구 디지털로31길 85"
"11541","1117054020902",126.8902253,37.4859507,"서울특별시 구로구 디지털로31길 85"
"11542","1117054020903",126.8902253,37.4859507,"서울특별시 구로구 디지털로31길 85"
"11543","1117054030001",126.8972963,37.4849078,"서울특별시 구로구 디지털로32길 29"
"11544","1117054030002",126.9001847,37.4843328,"서울특별시 구로구 디지털로32나길 27-7"
"11545","1117054030003",126.8990889,37.4856498,"서울특별시 구로구 도림천로 448"
"11546","1117054040001",126.8972692,37.4823711,"서울특별시 구로구 디지털로26길 111"
"11547","1117054040002",126.8995719,37.4827899,"서울특별시 구로구 디지털로32길 86"
"11548","1117054040003",126.89779,37.4807838,"서울특별시 구로구 디지털로32가길 59"
"11549","1117054040004",126.8985801,37.4811849,"서울특별시 구로구 디지털로32다길 46-8"
"11550","1117054040005",126.8961064,37.4815556,"서울특별시 구로구 디지털로26길 87"
"11551","1117054040006",126.8989193,37.4821081,"서울특별시 구로구 디지털로32가길 25"
"11552","1117054040007",126.9003827,37.4820883,"서울특별시 구로구 시흥대로 547"
"11553","1117054040008",126.8975109,37.4796189,"서울특별시 구로구 시흥대로161길 36-6"
"11554","1117054040009",126.898404,37.4803922,"서울특별시 구로구 시흥대로161가길 10"
"11555","1117054040010",126.8940725,37.4810888,"서울특별시 구로구 디지털로26길 29"
"11556","1117054040011",126.8989391,37.480371,"서울특별시 구로구 시흥대로 525"
"11557","1117054040012",126.8966553,37.4805227,"서울특별시 구로구 디지털로32가길 76-7"
"11558","1117054040301",126.8966001,37.4792779,"서울특별시 구로구 시흥대로161길 50"
"11559","1117055010001",126.8923106,37.4950456,"서울특별시 구로구 구로중앙로14길 43"
"11560","1117055010002",126.8938625,37.4940221,"서울특별시 구로구 도림천로 344"
"11561","1117055010003",126.8930847,37.4920929,"서울특별시 구로구 구로중앙로8길 22-1"
"11562","1117055010004",126.8927757,37.4928037,"서울특별시 구로구 구로중앙로12길 23-4"
"11563","1117055010005",126.8909153,37.4946496,"서울특별시 구로구 구로중앙로 48"
"11564","1117055010201",126.8902571,37.4954949,"서울특별시 구로구 가마산로 268"
"11565","1117055010601",126.8931718,37.4959268,"서울특별시 구로구 구로중앙로18길 68"
"11566","1117055010602",126.8931718,37.4959268,"서울특별시 구로구 구로중앙로18길 68"
"11567","1117055010701",126.8931282,37.4933629,"서울특별시 구로구 구로중앙로8길 41-23"
"11568","1117055010801",126.8915624,37.4960126,"서울특별시 구로구 가마산로 280"
"11569","1117055010901",126.8921929,37.4965817,"서울특별시 구로구 가마산로 286"
"11570","1117055011001",126.8940162,37.4918818,"서울특별시 구로구 도림로 107"
"11571","1117055011002",126.8940162,37.4918818,"서울특별시 구로구 도림로 107"
"11572","1117055011601",126.8910563,37.495824,"서울특별시 구로구 가마산로26길 5"
"11573","1117055011801",126.8896164,37.4952302,"서울특별시 구로구 가마산로 260"
"11574","1117055020001",126.8851396,37.4893556,"서울특별시 구로구 구로동로22길 14"
"11575","1117055020002",126.8868078,37.4889497,"서울특별시 구로구 구로동로12길 56"
"11576","1117055020003",126.8863092,37.4859743,"서울특별시 구로구 도림로3길 15"
"11577","1117055020004",126.8868588,37.4893232,"서울특별시 구로구 구로동로12길 63"
"11578","1117055020005",126.8871507,37.4864931,"서울특별시 구로구 구로동로18길 56-18"
"11579","1117055020006",126.8868187,37.4870729,"서울특별시 구로구 구로동로18길 44-9"
"11580","1117055020007",126.8873494,37.4881168,"서울특별시 구로구 구로동로20길 53"
"11581","1117055020008",126.8896179,37.4919216,"서울특별시 구로구 구로동로28가길 2"
"11582","1117055020009",126.8876587,37.4891442,"서울특별시 구로구 구로동로8길 77"
"11583","1117055020010",126.8858221,37.48817,"서울특별시 구로구 구로동로20길 28-10"
"11584","1117055020011",126.887233,37.4874264,"서울특별시 구로구 구로동로18길 49"
"11585","1117055020012",126.8858652,37.4874712,"서울특별시 구로구 구로동로12길 20"
"11586","1117055020013",126.8912258,37.4902491,"서울특별시 구로구 구로중앙로5길 25"
"11587","1117055020014",126.8909869,37.4915678,"서울특별시 구로구 구로중앙로7길 8-16"
"11588","1117055020015",126.8900999,37.4925136,"서울특별시 구로구 구로동로28길 119"
"11589","1117055020101",126.887134,37.4887663,"서울특별시 구로구 구로동로20길 41-15"
"11590","1117055020102",126.8860297,37.4866735,"서울특별시 구로구 구로동로12길 4-32"
"11591","1117055020103",126.8880005,37.4885086,"서울특별시 구로구 구로동로22길 70-5"
"11592","1117055021001",126.8892355,37.4892609,"서울특별시 구로구 도림로 59"
"11593","1117055021002",126.8892355,37.4892609,"서울특별시 구로구 도림로 59"
"11594","1117055021003",126.8892355,37.4892609,"서울특별시 구로구 도림로 59"
"11595","1117055021004",126.8892355,37.4892609,"서울특별시 구로구 도림로 59"
"11596","1117055021005",126.8892355,37.4892609,"서울특별시 구로구 도림로 59"
"11597","1117055021006",126.8892355,37.4892609,"서울특별시 구로구 도림로 59"
"11598","1117055021201",126.8902294,37.4914066,"서울특별시 구로구 구로동로28가길 19"
"11599","1117055021202",126.8897943,37.4909276,"서울특별시 구로구 구로중앙로7길 28"
"11600","1117056010001",126.8902185,37.5070431,"서울특별시 구로구 새말로 97"
"11601","1117056010002",126.8919493,37.5048807,"서울특별시 구로구 공원로6나길 43-8"
"11602","1117056010003",126.8908512,37.5026565,"서울특별시 구로구 공원로6가길 26"
"11603","1117056010004",126.8903456,37.5041871,"서울특별시 구로구 공원로6나길 11-12"
"11604","1117056010101",126.8890268,37.5038828,"서울특별시 구로구 공원로6가길 67"
"11605","1117056010201",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11606","1117056010202",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11607","1117056010203",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11608","1117056010204",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11609","1117056010205",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11610","1117056010206",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11611","1117056010207",126.888665,37.506086,"서울특별시 구로구 새말로 93"
"11612","1117056010401",126.8919571,37.5025146,"서울특별시 구로구 새말로16길 70"
"11613","1117056010501",126.8921353,37.5035444,"서울특별시 구로구 새말로18길 64"
"11614","1117056010502",126.8921353,37.5035444,"서울특별시 구로구 새말로18길 64"
"11615","1117056010701",126.8915476,37.5010673,"서울특별시 구로구 공원로6길 25"
"11616","1117056020001",126.8861607,37.4994776,"서울특별시 구로구 구로중앙로28가길 21-13"
"11617","1117056020002",126.8852444,37.5002538,"서울특별시 구로구 구로중앙로28가길 37-4"
"11618","1117056020003",126.8857615,37.5017598,"서울특별시 구로구 구로중앙로32나길 9-6"
"11619","1117056020004",126.8891586,37.501553,"서울특별시 구로구 공원로 51"
"11620","1117056020005",126.8806271,37.510819,"서울특별시 구로구 새말로 15"
"11621","1117056020006",126.8864684,37.5038875,"서울특별시 구로구 새말로9길 32"
"11622","1117056020007",126.8875863,37.5030177,"서울특별시 구로구 공원로9길 10"
"11623","1117056020008",126.886542,37.5023592,"서울특별시 구로구 새말로12길 23"
"11624","1117056020009",126.8844734,37.5014539,"서울특별시 구로구 새말로8가길 13-10"
"11625","1117056020010",126.8868527,37.5003293,"서울특별시 구로구 구로중앙로28길 35-21"
"11626","1117056020011",126.8880803,37.500977,"서울특별시 구로구 공원로7길 23-16"
"11627","1117056020201",126.8887185,37.5015615,"서울특별시 구로구 구로중앙로28다길 24"
"11628","1117056020301",126.8840596,37.5000786,"서울특별시 구로구 구로중앙로 134"
"11629","1117056020401",126.8888429,37.5019438,"서울특별시 구로구 공원로 63"
"11630","1117056020601",126.8828862,37.5024679,"서울특별시 구로구 새말로 25"
"11631","1117056020701",126.8841316,37.5032924,"서울특별시 구로구 새말로 31"
"11632","1117056020702",126.8841316,37.5032924,"서울특별시 구로구 새말로 31"
"11633","1117056020703",126.8841316,37.5032924,"서울특별시 구로구 새말로 31"
"11634","1117056020704",126.8841316,37.5032924,"서울특별시 구로구 새말로 31"
"11635","1117056020801",126.8857452,37.5036194,"서울특별시 구로구 새말로9길 22"
"11636","1117056020901",126.8857552,37.504698,"서울특별시 구로구 새말로9길 45"
"11637","1117056020902",126.8857552,37.504698,"서울특별시 구로구 새말로9길 45"
"11638","1117056020903",126.8857552,37.504698,"서울특별시 구로구 새말로9길 45"
"11639","1117056021001",126.8840785,37.50086,"서울특별시 구로구 구로중앙로34길 17"
"11640","1117056030001",126.8871775,37.4977996,"서울특별시 구로구 구로중앙로26가길 6"
"11641","1117056030002",126.8941088,37.5008417,"서울특별시 영등포구 가마산로31길 16"
"11642","1117056030003",126.8885257,37.4981682,"서울특별시 구로구 구로중앙로28나길 36"
"11643","1117056030004",126.8878759,37.4976809,"서울특별시 구로구 구로중앙로26가길 12-9"
"11644","1117056030005",126.8885534,37.4962231,"서울특별시 구로구 구로중앙로 76"
"11645","1117056030006",126.8896924,37.4984981,"서울특별시 구로구 가마산로27길 45"
"11646","1117056030007",126.8878165,37.49894,"서울특별시 구로구 구로중앙로28길 22-19"
"11647","1117056030008",126.8897893,37.4963113,"서울특별시 구로구 가마산로25길 9-13"
"11648","1117056030101",126.8909981,37.4993727,"서울특별시 구로구 공원로 27"
"11649","1117056030102",126.8916615,37.5003998,"서울특별시 구로구 공원로 34"
"11650","1117056030201",126.8904994,37.4999834,"서울특별시 구로구 공원로 35"
"11651","1117056030301",126.8914709,37.5009008,"서울특별시 구로구 공원로 40"
"11652","1117056030401",126.8915592,37.498139,"서울특별시 구로구 가마산로27길 24"
"11653","1117056031001",126.892406,37.499385,"서울특별시 구로구 공원로 22"
"11654","1117056031301",126.8913745,37.4968668,"서울특별시 구로구 가마산로 283"
"11655","1117056031501",126.892111,37.4998318,"서울특별시 구로구 공원로 26"
"11656","1117056031701",126.8899252,37.5003438,"서울특별시 구로구 공원로 41"
"11657","1117061010001",126.8652646,37.5033578,"서울특별시 구로구 경인로47다길 20-10"
"11658","1117061010002",126.8678969,37.5017539,"서울특별시 구로구 안양천로537가길 34"
"11659","1117061010003",126.8659819,37.5011039,"서울특별시 구로구 경인로47길 42"
"11660","1117061010004",126.8666097,37.5021381,"서울특별시 구로구 경인로 445"
"11661","1117061010005",126.8637288,37.5031313,"서울특별시 구로구 경인로47길 101"
"11662","1117061010006",126.8649923,37.5023739,"서울특별시 구로구 경인로47가길 17-10"
"11663","1117061010007",126.8650988,37.5043743,"서울특별시 구로구 경인로47다길 25-12"
"11664","1117061010008",126.8683684,37.5042381,"서울특별시 구로구 안양천로537길 16"
"11665","1117061010009",126.8656835,37.5049737,"서울특별시 구로구 중앙로14나길 6-24"
"11666","1117061010010",126.8652411,37.5004895,"서울특별시 구로구 중앙로6길 26"
"11667","1117061010011",126.8617869,37.5044001,"서울특별시 구로구 중앙로 76"
"11668","1117061010101",126.8661571,37.5031258,"서울특별시 구로구 경인로47다길 34-7"
"11669","1117061010201",126.8671188,37.5037747,"서울특별시 구로구 경인로47다길 43"
"11670","1117061010301",126.8641184,37.5040694,"서울특별시 구로구 경인로47길 128"
"11671","1117061010401",126.8625766,37.5053493,"서울특별시 구로구 경인로47길 150"
"11672","1117061010601",126.8621942,37.5044635,"서울특별시 구로구 중앙로12길 12"
"11673","1117061010602",126.8621942,37.5044635,"서울특별시 구로구 중앙로12길 12"
"11674","1117061010701",126.8638173,37.5014697,"서울특별시 구로구 중앙로6길 5-15"
"11675","1117061010702",126.8638173,37.5014697,"서울특별시 구로구 중앙로6길 5-15"
"11676","1117061010801",126.8651634,37.5009285,"서울특별시 구로구 중앙로6길 17"
"11677","1117061010802",126.8651634,37.5009285,"서울특별시 구로구 중앙로6길 17"
"11678","1117061010901",126.8630534,37.5028463,"서울특별시 구로구 중앙로8길 11"
"11679","1117061020001",126.8607426,37.4992163,"서울특별시 구로구 중앙로3길 50"
"11680","1117061020002",126.8581385,37.5025277,"서울특별시 구로구 경서로7길 19"
"11681","1117061020003",126.8613084,37.5038108,"서울특별시 구로구 중앙로 69"
"11682","1117061020004",126.8626833,37.4980159,"서울특별시 구로구 중앙로1길 36"
"11683","1117061020005",126.8579194,37.4978276,"서울특별시 구로구 경인로 343"
"11684","1117061020006",126.8569941,37.5006668,"서울특별시 구로구 경서로 31"
"11685","1117061020007",126.8563023,37.5013864,"서울특별시 구로구 고척로52길 91-27"
"11686","1117061020101",126.8559626,37.4993368,"서울특별시 구로구 경서로1길 14"
"11687","1117061020201",126.8579194,37.4978276,"서울특별시 구로구 경인로 343"
"11688","1117061020202",126.8579194,37.4978276,"서울특별시 구로구 경인로 343"
"11689","1117061020203",126.8579194,37.4978276,"서울특별시 구로구 경인로 343"
"11690","1117061020301",126.8635897,37.4991771,"서울특별시 구로구 중앙로1길 18-18"
"11691","1117061020401",126.8628448,37.498705,"서울특별시 구로구 중앙로1길 18-19"
"11692","1117061020402",126.8628448,37.498705,"서울특별시 구로구 중앙로1길 18-19"
"11693","1117061020403",126.8628448,37.498705,"서울특별시 구로구 중앙로1길 18-19"
"11694","1117061020501",126.8624572,37.5009962,"서울특별시 구로구 중앙로5길 20"
"11695","1117061020502",126.8614299,37.5013188,"서울특별시 구로구 중앙로5길 24"
"11696","1117061020601",126.8605614,37.502725,"서울특별시 구로구 중앙로5길 62"
"11697","1117061020602",126.8605614,37.502725,"서울특별시 구로구 중앙로5길 62"
"11698","1117061020603",126.8605614,37.502725,"서울특별시 구로구 중앙로5길 62"
"11699","1117061020604",126.8605614,37.502725,"서울특별시 구로구 중앙로5길 62"
"11700","1117061030001",126.8601539,37.4984887,"서울특별시 구로구 경인로 430"
"11701","1117061030101",126.8644437,37.4956577,"서울특별시 구로구 경인로 390"
"11702","1117061030102",126.8644437,37.4956577,"서울특별시 구로구 경인로 390"
"11703","1117061030103",126.8644437,37.4956577,"서울특별시 구로구 경인로 390"
"11704","1117061030104",126.8644437,37.4956577,"서울특별시 구로구 경인로 390"
"11705","1117061030105",126.8644437,37.4956577,"서울특별시 구로구 경인로 390"
"11706","1117062010001",126.8526193,37.5002379,"서울특별시 구로구 경인로35길 86"
"11707","1117062010002",126.8633431,37.5077598,"서울특별시 구로구 목동남로 30"
"11708","1117062010003",126.8517202,37.502825,"서울특별시 구로구 경인로35길 144"
"11709","1117062010004",126.8536782,37.502589,"서울특별시 구로구 경인로35다길 32-8"
"11710","1117062010005",126.8553523,37.5041956,"서울특별시 구로구 고척로 194-12"
"11711","1117062010006",126.8507657,37.5021616,"서울특별시 구로구 고척로40길 22"
"11712","1117062010007",126.858445,37.5040669,"서울특별시 구로구 경서로11길 46"
"11713","1117062010008",126.8529245,37.5015104,"서울특별시 구로구 고척로52마길 52-1"
"11714","1117062010009",126.8539124,37.5039149,"서울특별시 구로구 고척로 184-8"
"11715","1117062010010",126.8583763,37.5056269,"서울특별시 구로구 고척로 228-8"
"11716","1117062010011",126.8504283,37.5017402,"서울특별시 구로구 경인로33길 89"
"11717","1117062010101",126.8566002,37.504842,"서울특별시 구로구 고척로52길 9"
"11718","1117062010201",126.8568216,37.5044099,"서울특별시 구로구 고척로52길 21"
"11719","1117062010301",126.8556072,37.5029114,"서울특별시 구로구 고척로52길 48"
"11720","1117062010302",126.8556072,37.5029114,"서울특별시 구로구 고척로52길 48"
"11721","1117062010303",126.85664,37.5028241,"서울특별시 구로구 고척로52길 53"
"11722","1117062010304",126.8556072,37.5029114,"서울특별시 구로구 고척로52길 48"
"11723","1117062010305",126.85664,37.5028241,"서울특별시 구로구 고척로52길 53"
"11724","1117062010306",126.85664,37.5028241,"서울특별시 구로구 고척로52길 53"
"11725","1117062010501",126.8592051,37.5045958,"서울특별시 구로구 고척로60길 30"
"11726","1117062010502",126.8592051,37.5045958,"서울특별시 구로구 고척로60길 30"
"11727","1117062010801",126.8598491,37.5062069,"서울특별시 구로구 중앙로 101"
"11728","1117062010901",126.8614189,37.5056184,"서울특별시 구로구 중앙로12길 7"
"11729","1117062011001",126.8620956,37.506043,"서울특별시 구로구 중앙로12길 17-8"
"11730","1117062020001",126.8501194,37.50529,"서울특별시 구로구 고척로39가길 6-5"
"11731","1117062020002",126.8490846,37.5059458,"서울특별시 구로구 고척로27다길 75-11"
"11732","1117062020003",126.8550395,37.5065353,"서울특별시 구로구 고척로47길 56-6"
"11733","1117062020004",126.8541887,37.5047763,"서울특별시 구로구 고척로49길 3-5"
"11734","1117062020005",126.8478599,37.5048283,"서울특별시 구로구 고척로33길 53"
"11735","1117062020006",126.8503108,37.503579,"서울특별시 구로구 고척로37길 11"
"11736","1117062020007",126.8543587,37.505788,"서울특별시 구로구 고척로47길 31"
"11737","1117062020008",126.8470938,37.5055191,"서울특별시 구로구 고척로31길 74"
"11738","1117062020009",126.8580851,37.5075955,"서울특별시 구로구 중앙로 121"
"11739","1117062020010",126.851124,37.5043149,"서울특별시 구로구 고척로41길 21"
"11740","1117062020011",126.8524016,37.5067827,"서울특별시 구로구 고척로51길 73"
"11741","1117062020012",126.8483744,37.5035115,"서울특별시 구로구 고척로33길 21-8"
"11742","1117062020013",126.8479749,37.5059593,"서울특별시 구로구 고척로27다길 39-13"
"11743","1117062020014",126.8486709,37.5068896,"서울특별시 구로구 고척로33라길 14"
"11744","1117062020015",126.8497738,37.5037846,"서울특별시 구로구 고척로33가길 22"
"11745","1117062020016",126.8473399,37.5072389,"서울특별시 구로구 고척로27마길 35-14"
"11746","1117062020017",126.8506504,37.5085758,"서울특별시 구로구 중앙로15길 162"
"11747","1117062020018",126.849058,37.5048823,"서울특별시 구로구 고척로33길 34"
"11748","1117062020019",126.8465212,37.5069344,"서울특별시 구로구 고척로27바길 24"
"11749","1117062020301",126.8580851,37.5075955,"서울특별시 구로구 중앙로 121"
"11750","1117062020302",126.8580851,37.5075955,"서울특별시 구로구 중앙로 121"
"11751","1117062020303",126.8580851,37.5075955,"서울특별시 구로구 중앙로 121"
"11752","1117062020304",126.8580851,37.5075955,"서울특별시 구로구 중앙로 121"
"11753","1117062020401",126.8528975,37.507484,"서울특별시 구로구 중앙로15길 125"
"11754","1117062020501",126.8529706,37.5085506,"서울특별시 구로구 중앙로15길 132-17"
"11755","1117062020601",126.8536785,37.5080394,"서울특별시 구로구 중앙로15길 132-60"
"11756","1117062020701",126.8512827,37.5079098,"서울특별시 구로구 중앙로15길 151"
"11757","1117062020702",126.8512827,37.5079098,"서울특별시 구로구 중앙로15길 151"
"11758","1117064010001",126.8554353,37.4907601,"서울특별시 구로구 개봉로15길 10-18"
"11759","1117064010002",126.8521565,37.4938324,"서울특별시 구로구 개봉로17다길 58"
"11760","1117064010003",126.8537686,37.4937147,"서울특별시 구로구 개봉로19길 75"
"11761","1117064010004",126.8509225,37.4905244,"서울특별시 구로구 개봉로15길 84-15"
"11762","1117064010005",126.8541828,37.4922113,"서울특별시 구로구 개봉로17길 30-16"
"11763","1117064010006",126.8522968,37.4917524,"서울특별시 구로구 개봉로17마길 9-16"
"11764","1117064010007",126.8501803,37.4935753,"서울특별시 구로구 개봉로17아길 41"
"11765","1117064010008",126.8543708,37.4932268,"서울특별시 구로구 개봉로17다길 13-1"
"11766","1117064010009",126.8515457,37.4928065,"서울특별시 구로구 개봉로17바길 36"
"11767","1117064010010",126.8539133,37.493617,"서울특별시 구로구 개봉로19길 123"
"11768","1117064010011",126.853415,37.4927291,"서울특별시 구로구 개봉로17라길 29"
"11769","1117064010012",126.8539332,37.4907104,"서울특별시 구로구 개봉로15길 36-20"
"11770","1117064010013",126.8528729,37.49061,"서울특별시 구로구 개봉로15길 58-16"
"11771","1117064010014",126.8523301,37.4913544,"서울특별시 구로구 개봉로17길 64"
"11772","1117064010015",126.8555186,37.492636,"서울특별시 구로구 개봉로19길 3"
"11773","1117064010016",126.8558828,37.4941136,"서울특별시 구로구 남부순환로95길 44"
"11774","1117064010017",126.8497787,37.4939525,"서울특별시 구로구 서해안로34가길 46"
"11775","1117064010018",126.8523486,37.4905896,"서울특별시 구로구 개봉로15길 68-16"
"11776","1117064010019",126.8496801,37.4947814,"서울특별시 구로구 개봉로17나길 111"
"11777","1117064010020",126.8535761,37.4905475,"서울특별시 구로구 개봉로15길 36-15"
"11778","1117064010021",126.850091,37.4929834,"서울특별시 구로구 개봉로17아길 41-13"
"11779","1117064010022",126.8517279,37.4904349,"서울특별시 구로구 개봉로15길 74-14"
"11780","1117064010023",126.8543986,37.4907465,"서울특별시 구로구 개봉로15길 28-20"
"11781","1117064010024",126.8529257,37.4921847,"서울특별시 구로구 개봉로17마길 17-2"
"11782","1117064010025",126.8520766,37.4926972,"서울특별시 구로구 개봉로17나길 61-17"
"11783","1117064010026",126.8512172,37.4915148,"서울특별시 구로구 개봉로17아길 8"
"11784","1117064011101",126.8543072,37.4947309,"서울특별시 구로구 남부순환로95길 54"
"11785","1117064011102",126.8543072,37.4947309,"서울특별시 구로구 남부순환로95길 54"
"11786","1117064011103",126.8543072,37.4947309,"서울특별시 구로구 남부순환로95길 54"
"11787","1117064011104",126.8543072,37.4947309,"서울특별시 구로구 남부순환로95길 54"
"11788","1117064011201",126.8526304,37.4949309,"서울특별시 구로구 남부순환로95길 88"
"11789","1117064011202",126.8526304,37.4949309,"서울특별시 구로구 남부순환로95길 88"
"11790","1117064020001",126.8621138,37.4935143,"서울특별시 구로구 남부순환로97길 74"
"11791","1117064020002",126.8572128,37.4912143,"서울특별시 구로구 개봉로18길 23"
"11792","1117064020003",126.8582116,37.4905969,"서울특별시 구로구 개봉로16가길 10-41"
"11793","1117064020101",126.8597938,37.4899112,"서울특별시 구로구 개봉로2길 133-15"
"11794","1117064020102",126.8597938,37.4899112,"서울특별시 구로구 개봉로2길 133-15"
"11795","1117064020103",126.8597938,37.4899112,"서울특별시 구로구 개봉로2길 133-15"
"11796","1117064020104",126.8597938,37.4899112,"서울특별시 구로구 개봉로2길 133-15"
"11797","1117064020201",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11798","1117064020202",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11799","1117064020203",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11800","1117064020204",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11801","1117064020205",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11802","1117064020206",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11803","1117064020207",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11804","1117064020208",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11805","1117064020209",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11806","1117064020210",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11807","1117064020211",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11808","1117064020212",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11809","1117064020213",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11810","1117064020214",126.8585354,37.4919831,"서울특별시 구로구 개봉로20길 6"
"11811","1117064020301",126.8615947,37.4915783,"서울특별시 구로구 개봉로20길 158"
"11812","1117064020302",126.8615947,37.4915783,"서울특별시 구로구 개봉로20길 158"
"11813","1117064020303",126.8615947,37.4915783,"서울특별시 구로구 개봉로20길 158"
"11814","1117064020304",126.8615947,37.4915783,"서울특별시 구로구 개봉로20길 158"
"11815","1117064020305",126.8615947,37.4915783,"서울특별시 구로구 개봉로20길 158"
"11816","1117064020501",126.8607222,37.493709,"서울특별시 구로구 남부순환로97길 50"
"11817","1117064020601",126.8574704,37.4942723,"서울특별시 구로구 남부순환로95길 16"
"11818","1117064020602",126.8574704,37.4942723,"서울특별시 구로구 남부순환로95길 16"
"11819","1117065010001",126.8583705,37.4897388,"서울특별시 구로구 개봉로16길 30-11"
"11820","1117065010002",126.8569527,37.4874311,"서울특별시 구로구 개봉로10길 12-6"
"11821","1117065010003",126.8597938,37.4899112,"서울특별시 구로구 개봉로2길 133-15"
"11822","1117065010004",126.8575389,37.4868051,"서울특별시 구로구 개봉로6길 12-5"
"11823","1117065010005",126.8568943,37.4899219,"서울특별시 구로구 개봉로12길 9-40"
"11824","1117065020001",126.8515546,37.482104,"서울특별시 구로구 개봉로1다길 21-6"
"11825","1117065020002",126.852728,37.4889949,"서울특별시 구로구 개봉로11가길 25"
"11826","1117065020003",126.8488844,37.4865697,"서울특별시 구로구 개봉로3길 106-41"
"11827","1117065020004",126.8530424,37.4830015,"서울특별시 구로구 개봉로3가길 73"
"11828","1117065020005",126.8552874,37.4857805,"서울특별시 구로구 개봉로1길 18"
"11829","1117065020006",126.8537364,37.4888614,"서울특별시 구로구 개봉로11길 38-19"
"11830","1117065020007",126.8530146,37.4863036,"서울특별시 구로구 개봉로3길 60"
"11831","1117065020008",126.8485339,37.4852454,"서울특별시 구로구 개봉로3길 108-42"
"11832","1117065020009",126.8500524,37.4885697,"서울특별시 구로구 개봉로11길 98"
"11833","1117065020010",126.8550901,37.4889295,"서울특별시 구로구 개봉로11길 18-20"
"11834","1117065020011",126.8541503,37.4844972,"서울특별시 구로구 개봉로1길 54"
"11835","1117065020012",126.8544235,37.4863749,"서울특별시 구로구 개봉로3길 34"
"11836","1117065020013",126.8539578,37.4872489,"서울특별시 구로구 개봉로11길 35-16"
"11837","1117065020014",126.8519495,37.4893982,"서울특별시 구로구 개봉로11나길 10-10"
"11838","1117065020015",126.8559896,37.488148,"서울특별시 구로구 개봉로 27"
"11839","1117065020016",126.8543788,37.4884856,"서울특별시 구로구 개봉로11길 28-11"
"11840","1117065020017",126.8530441,37.4883627,"서울특별시 구로구 개봉로11가길 12"
"11841","1117065020018",126.8524065,37.4873176,"서울특별시 구로구 개봉로11길 63-12"
"11842","1117065020019",126.8529774,37.48585,"서울특별시 구로구 개봉로1가길 42"
"11843","1117065020020",126.8549602,37.4873649,"서울특별시 구로구 개봉로11길 17-14"
"11844","1117065020021",126.8549908,37.4856551,"서울특별시 구로구 개봉로1길 22"
